Date,EWCOV_250
1991-03-26,88802.3297592
1991-03-25,88714.8214672
1991-03-22,88616.9332021
1991-03-21,88482.6751849
1991-03-20,88380.2006179
1991-03-19,88257.9519789
1991-03-18,88101.8596077
1991-03-15,87939.8765447
1991-03-14,87769.1329876
1991-03-13,87648.8308122
1991-03-12,87519.9013225
1991-03-11,87384.593695
1991-03-08,87251.3241627
1991-03-07,87133.4151087
1991-03-06,86991.1726748
1991-03-05,86886.8993512
1991-03-04,86818.2792289
1991-03-01,86744.0677909
1991-02-28,86674.3004396
1991-02-27,86636.1289109
1991-02-26,86622.6499642
1991-02-25,86594.6479123
1991-02-22,86586.783181
1991-02-21,86579.7625134
1991-02-20,86587.4027164
1991-02-19,86578.3709747
1991-02-18,86562.3112797
1991-02-15,86566.6864337
1991-02-14,86572.6087824
1991-02-13,86604.3843042
1991-02-12,86638.7335288
1991-02-11,86657.7341741
1991-02-08,86709.9508627
1991-02-07,86763.0909841
1991-02-06,86864.942631
1991-02-05,86959.3465139
1991-02-04,87083.3383566
1991-02-01,87214.0719007
1991-01-31,87340.210545
1991-01-30,87484.196476
1991-01-29,87667.442501
1991-01-28,87846.9186255
1991-01-25,88041.9487656
1991-01-24,88241.2671021
1991-01-23,88460.1293472
1991-01-22,88678.6326621
1991-01-21,88895.4637236
1991-01-18,89094.1781944
1991-01-17,89291.5654811
1991-01-16,89539.7301265
1991-01-15,89772.6507376
1991-01-14,89996.4546647
1991-01-11,90195.5450049
1991-01-10,90392.6055587
1991-01-09,90569.8786781
1991-01-08,90776.8005507
1991-01-07,90970.868807
1991-01-04,91152.585024
1991-01-03,91343.1194411
1991-01-02,91523.5919062
1990-12-31,91689.1838554
1990-12-28,91838.0621143
1990-12-27,91979.6687301
1990-12-24,92132.9970799
1990-12-21,92278.3839089
1990-12-20,92429.5754529
1990-12-19,92560.9135496
1990-12-18,92709.3342685
1990-12-17,92861.8704185
1990-12-14,93004.0394118
1990-12-13,93142.5117845
1990-12-12,93296.5112332
1990-12-11,93441.7681283
1990-12-10,93570.3496088
1990-12-07,93698.0486219
1990-12-06,93831.7126889
1990-12-05,93990.5423055
1990-12-04,94155.9902328
1990-12-03,94305.2273328
1990-11-30,94468.0619103
1990-11-29,94645.1071971
1990-11-28,94813.7966449
1990-11-27,94967.5109398
1990-11-26,95129.1128984
1990-11-23,95272.2554728
1990-11-22,95458.4818697
1990-11-21,95646.8088877
1990-11-20,95846.8296902
1990-11-19,96066.9040537
1990-11-16,96315.8621135
1990-11-15,96573.8760585
1990-11-14,96847.0668098
1990-11-13,97111.3635363
1990-11-12,97380.9080309
1990-11-09,97663.0002638
1990-11-08,97950.7856096
1990-11-07,98216.6897606
1990-11-06,98473.036543
1990-11-05,98750.2925139
1990-11-02,99048.3232092
1990-11-01,99350.4613854
1990-10-31,99631.5392738
1990-10-30,99930.3984929
1990-10-29,100202.223709
1990-10-26,100474.216208
1990-10-25,100721.579788
1990-10-24,100947.947141
1990-10-23,101158.492185
1990-10-22,101394.921092
1990-10-19,101645.3454
1990-10-18,101903.224522
1990-10-17,102176.884184
1990-10-16,102436.008623
1990-10-15,102677.75941
1990-10-12,102921.955995
1990-10-11,103165.291525
1990-10-10,103389.816146
1990-10-09,103602.737387
1990-10-08,103748.318784
1990-10-05,103952.224831
1990-10-04,104230.850876
1990-10-03,104493.973561
1990-10-02,104786.93052
1990-10-01,105109.054159
1990-09-28,105473.783941
1990-09-27,105821.38349
1990-09-26,106179.940058
1990-09-25,106541.175003
1990-09-24,106913.27488
1990-09-21,107251.872836
1990-09-20,107600.851493
1990-09-19,107902.332508
1990-09-18,108207.041493
1990-09-17,108482.646615
1990-09-14,108759.96143
1990-09-13,109004.928262
1990-09-12,109235.532628
1990-09-11,109464.965162
1990-09-10,109692.510831
1990-09-07,109945.16968
1990-09-06,110200.865961
1990-09-05,110426.056679
1990-09-04,110656.281868
1990-09-03,110868.598887
1990-08-31,111085.443762
1990-08-30,111312.296222
1990-08-29,111568.086804
1990-08-28,111824.520702
1990-08-24,112122.025073
1990-08-23,112432.402559
1990-08-22,112714.22574
1990-08-21,112993.978048
1990-08-20,113226.079915
1990-08-17,113438.575041
1990-08-16,113606.206009
1990-08-15,113756.837291
1990-08-14,113913.013009
1990-08-13,114084.051566
1990-08-10,114241.041095
1990-08-09,114387.094448
1990-08-08,114540.772327
1990-08-07,114696.390207
1990-08-06,114867.975277
1990-08-03,114975.013443
1990-08-02,115061.843561
1990-08-01,115113.586093
1990-07-31,115177.638995
1990-07-30,115250.976255
1990-07-27,115310.185365
1990-07-26,115354.749636
1990-07-25,115377.898447
1990-07-24,115404.055698
1990-07-23,115430.624678
1990-07-20,115415.674683
1990-07-19,115412.499377
1990-07-18,115393.472536
1990-07-17,115360.180489
1990-07-16,115334.181281
1990-07-13,115331.460346
1990-07-12,115339.503492
1990-07-11,115356.683528
1990-07-10,115406.258508
1990-07-09,115445.143388
1990-07-06,115480.812523
1990-07-05,115524.429202
1990-07-04,115543.09472
1990-07-03,115544.572095
1990-07-02,115544.750928
1990-06-29,115541.302322
1990-06-28,115555.869758
1990-06-27,115551.603292
1990-06-26,115519.783406
1990-06-25,115488.010377
1990-06-22,115475.134716
1990-06-21,115469.413472
1990-06-20,115461.73105
1990-06-19,115454.490967
1990-06-18,115445.37831
1990-06-15,115413.209443
1990-06-14,115368.988291
1990-06-13,115320.984686
1990-06-12,115306.566097
1990-06-11,115313.09952
1990-06-08,115300.734521
1990-06-07,115275.367475
1990-06-06,115268.848445
1990-06-05,115239.49565
1990-06-04,115210.007926
1990-06-01,115186.936373
1990-05-31,115189.182651
1990-05-30,115189.330146
1990-05-29,115239.47705
1990-05-25,115319.259584
1990-05-24,115387.082625
1990-05-23,115444.059746
1990-05-22,115476.394654
1990-05-21,115537.4157
1990-05-18,115611.023243
1990-05-17,115668.791192
1990-05-16,115789.823304
1990-05-15,115919.791012
1990-05-14,116047.476179
1990-05-11,116214.088802
1990-05-10,116400.083404
1990-05-09,116580.818187
1990-05-08,116742.541727
1990-05-04,116924.515202
1990-05-03,117134.461465
1990-05-02,117342.364374
1990-05-01,117570.787331
1990-04-30,117814.653411
1990-04-27,118056.244571
1990-04-26,118271.551491
1990-04-25,118478.003532
1990-04-24,118668.170973
1990-04-23,118859.563489
1990-04-20,119023.361347
1990-04-19,119189.886126
1990-04-18,119335.370289
1990-04-17,119472.34598
1990-04-12,119601.752884
1990-04-11,119737.844191
1990-04-10,119872.00456
1990-04-09,119995.952663
1990-04-06,120126.541323
1990-04-05,120238.623211
1990-04-04,120358.560781
1990-04-03,120469.280678
1990-04-02,120599.135216
1990-03-30,120702.51368
1990-03-29,120790.493311
1990-03-28,120866.075306
1990-03-27,120950.127038
1990-03-26,121001.589061
1990-03-23,121066.871231
1990-03-22,121156.870434
1990-03-21,121255.253569
1990-03-20,121343.943504
1990-03-19,121454.211998
1990-03-16,121538.250328
1990-03-15,121651.188442
1990-03-14,121772.896341
1990-03-13,121896.186677
1990-03-12,122021.172963
1990-03-09,122134.562881
1990-03-08,122232.02958
1990-03-07,122349.129277
1990-03-06,122480.576326
1990-03-05,122597.454827
1990-03-02,122689.769116
1990-03-01,122798.348531
1990-02-28,122889.655664
1990-02-27,122981.293032
1990-02-26,123078.202612
1990-02-23,123187.58373
1990-02-22,123264.07462
1990-02-21,123349.748166
1990-02-20,123417.663049
1990-02-19,123464.854163
1990-02-16,123482.385235
1990-02-15,123511.246259
1990-02-14,123554.955522
1990-02-13,123603.148827
1990-02-12,123657.07182
1990-02-09,123683.505706
1990-02-08,123691.604323
1990-02-07,123722.549411
1990-02-06,123738.925158
1990-02-05,123726.905411
1990-02-02,123707.0274
1990-02-01,123695.356398
1990-01-31,123691.151905
1990-01-30,123701.328459
1990-01-29,123703.724232
1990-01-26,123719.546041
1990-01-25,123759.28437
1990-01-24,123809.7246
1990-01-23,123846.961718
1990-01-22,123877.441833
1990-01-19,123868.954714
1990-01-18,123857.476232
1990-01-17,123807.600729
1990-01-16,123781.31566
1990-01-15,123736.574319
1990-01-12,123676.454139
1990-01-11,123576.73984
1990-01-10,123480.559209
1990-01-09,123358.707953
1990-01-08,123239.910152
1990-01-05,123105.844313
1990-01-04,122962.536742
1990-01-03,122804.873097
1990-01-02,122674.772625
1989-12-29,122554.110698
1989-12-28,122455.563411
1989-12-27,122358.240715
1989-12-22,122293.199544
1989-12-21,122235.700222
1989-12-20,122168.969352
1989-12-19,122119.443776
1989-12-18,122051.980907
1989-12-15,121996.878943
1989-12-14,121917.84757
1989-12-13,121817.819456
1989-12-12,121738.862077
1989-12-11,121670.459641
1989-12-08,121588.302797
1989-12-07,121521.412901
1989-12-06,121445.92166
1989-12-05,121395.226305
1989-12-04,121367.409151
1989-12-01,121330.598877
1989-11-30,121327.060144
1989-11-29,121343.855111
1989-11-28,121373.486138
1989-11-27,121420.189211
1989-11-24,121468.174721
1989-11-23,121517.452969
1989-11-22,121594.545285
1989-11-21,121678.506638
1989-11-20,121764.150493
1989-11-17,121810.86714
1989-11-16,121868.644135
1989-11-15,121932.32861
1989-11-14,121984.126056
1989-11-13,122036.843656
1989-11-10,122085.448702
1989-11-09,122148.556531
1989-11-08,122209.04649
1989-11-07,122294.819701
1989-11-06,122388.942902
1989-11-03,122479.286127
1989-11-02,122588.499452
1989-11-01,122691.533959
1989-10-31,122812.028472
1989-10-30,122963.126676
1989-10-27,123144.771973
1989-10-26,123279.189053
1989-10-25,123380.917264
1989-10-24,123495.155692
1989-10-23,123568.579838
1989-10-20,123652.270825
1989-10-19,123725.344337
1989-10-18,123817.350831
1989-10-17,123943.965857
1989-10-16,124059.501765
1989-10-13,124086.857003
1989-10-12,124109.391997
1989-10-11,124150.353241
1989-10-10,124190.635598
1989-10-09,124201.807525
1989-10-06,124181.316771
1989-10-05,124155.52068
1989-10-04,124097.76499
1989-10-03,124031.985414
1989-10-02,123994.305309
1989-09-29,123945.032907
1989-09-28,123902.118598
1989-09-27,123818.035073
1989-09-26,123727.329032
1989-09-25,123611.198184
1989-09-22,123482.441729
1989-09-21,123340.857457
1989-09-20,123208.317085
1989-09-19,123082.070809
1989-09-18,122941.404062
1989-09-15,122805.958124
1989-09-14,122652.792181
1989-09-13,122477.731849
1989-09-12,122304.188827
1989-09-11,122125.22
1989-09-08,121920.319092
1989-09-07,121720.828677
1989-09-06,121544.02926
1989-09-05,121329.319829
1989-09-04,121118.732494
1989-09-01,120917.239631
1989-08-31,120732.877599
1989-08-30,120552.67981
1989-08-29,120370.530829
1989-08-25,120169.177956
1989-08-24,119969.534428
1989-08-23,119778.065258
1989-08-22,119595.743315
1989-08-21,119407.017869
1989-08-18,119215.365535
1989-08-17,119036.386999
1989-08-16,118869.276845
1989-08-15,118719.573664
1989-08-14,118567.962636
1989-08-11,118385.599296
1989-08-10,118207.718664
1989-08-09,118014.196512
1989-08-08,117830.510702
1989-08-07,117650.994575
1989-08-04,117483.140903
1989-08-03,117334.301038
1989-08-02,117181.74585
1989-08-01,117042.581682
1989-07-31,116896.554277
1989-07-28,116739.274069
1989-07-27,116602.201394
1989-07-26,116482.373724
1989-07-25,116355.636536
1989-07-24,116237.256079
1989-07-21,116092.825556
1989-07-20,115936.852674
1989-07-19,115778.417609
1989-07-18,115637.257559
1989-07-17,115492.141492
1989-07-14,115346.061662
1989-07-13,115213.626447
1989-07-12,115080.430123
1989-07-11,114951.002615
1989-07-10,114875.673774
1989-07-07,114804.88094
1989-07-06,114760.635103
1989-07-05,114713.312476
1989-07-04,114653.009882
1989-07-03,114600.085604
1989-06-30,114560.445343
1989-06-29,114488.23071
1989-06-28,114386.808901
1989-06-27,114286.58871
1989-06-26,114211.570321
1989-06-23,114147.138471
1989-06-22,114068.581264
1989-06-21,113996.247749
1989-06-20,113929.784714
1989-06-19,113871.960923
1989-06-16,113823.551368
1989-06-15,113788.159676
1989-06-14,113747.443936
1989-06-13,113716.07824
1989-06-12,113668.030399
1989-06-09,113614.758466
1989-06-08,113558.942093
1989-06-07,113527.172115
1989-06-06,113504.723231
1989-06-05,113500.137525
1989-06-02,113480.294406
1989-06-01,113458.477755
1989-05-31,113424.39011
1989-05-30,113373.29611
1989-05-26,113310.401573
1989-05-25,113249.723735
1989-05-24,113191.482001
1989-05-23,113112.713533
1989-05-22,113014.765472
1989-05-19,112879.037381
1989-05-18,112768.830592
1989-05-17,112678.402888
1989-05-16,112605.493933
1989-05-15,112517.686075
1989-05-12,112442.47881
1989-05-11,112390.960523
1989-05-10,112331.569543
1989-05-09,112262.226648
1989-05-08,112197.165471
1989-05-05,112117.268461
1989-05-04,112049.632376
1989-05-03,111993.851694
1989-05-02,111939.236076
1989-04-28,111868.154955
1989-04-27,111797.813612
1989-04-26,111748.377897
1989-04-25,111719.914916
1989-04-24,111699.489185
1989-04-21,111678.899704
1989-04-20,111653.709985
1989-04-19,111604.529605
1989-04-18,111566.647254
1989-04-17,111547.310426
1989-04-14,111527.919404
1989-04-13,111532.463979
1989-04-12,111531.703019
1989-04-11,111531.641867
1989-04-10,111536.922907
1989-04-07,111520.373284
1989-04-06,111495.828742
1989-04-05,111444.174051
1989-04-04,111386.460073
1989-04-03,111330.500468
1989-03-31,111277.720512
1989-03-30,111249.31352
1989-03-29,111197.192577
1989-03-28,111144.85496
1989-03-23,111104.697184
1989-03-22,111071.676337
1989-03-21,111013.594143
1989-03-20,110972.786381
1989-03-17,110910.987497
1989-03-16,110807.86918
1989-03-15,110694.246345
1989-03-14,110574.167372
1989-03-13,110474.99761
1989-03-10,110391.965866
1989-03-09,110316.633884
1989-03-08,110232.230173
1989-03-07,110145.939359
1989-03-06,110068.733308
1989-03-03,110003.608137
1989-03-02,109956.607971
1989-03-01,109926.7696
1989-02-28,109914.734852
1989-02-27,109907.341361
1989-02-24,109875.89895
1989-02-23,109846.119576
1989-02-22,109797.856997
1989-02-21,109720.681379
1989-02-20,109637.040051
1989-02-17,109574.802101
1989-02-16,109520.229327
1989-02-15,109450.401395
1989-02-14,109377.392319
1989-02-13,109319.320141
1989-02-10,109236.187354
1989-02-09,109128.195885
1989-02-08,109001.093147
1989-02-07,108895.548659
1989-02-06,108816.876235
1989-02-03,108710.760277
1989-02-02,108629.395029
1989-02-01,108550.199071
1989-01-31,108456.860667
1989-01-30,108371.038446
1989-01-27,108320.814399
1989-01-26,108315.646965
1989-01-25,108330.396337
1989-01-24,108342.139947
1989-01-23,108369.501105
1989-01-20,108403.331923
1989-01-19,108443.180377
1989-01-18,108501.190425
1989-01-17,108583.253346
1989-01-16,108660.835239
1989-01-13,108747.810067
1989-01-12,108845.76522
1989-01-11,108960.433496
1989-01-10,109073.100169
1989-01-09,109190.200145
1989-01-06,109327.594074
1989-01-05,109476.978045
1989-01-04,109633.106151
1989-01-03,109799.762022
1988-12-30,109956.366985
1988-12-29,110102.840327
1988-12-28,110265.307675
1988-12-23,110441.881561
1988-12-22,110624.208415
1988-12-21,110803.061219
1988-12-20,110977.504916
1988-12-19,111159.297212
1988-12-16,111338.115167
1988-12-15,111528.147092
1988-12-14,111725.85441
1988-12-13,111927.670125
1988-12-12,112134.836785
1988-12-09,112339.837708
1988-12-08,112538.220511
1988-12-07,112723.279559
1988-12-06,112913.1518
1988-12-05,113109.387822
1988-12-02,113302.765585
1988-12-01,113482.880249
1988-11-30,113649.625306
1988-11-29,113822.246023
1988-11-28,114000.688798
1988-11-25,114166.252558
1988-11-24,114293.534401
1988-11-23,114416.698678
1988-11-22,114555.770455
1988-11-21,114705.232993
1988-11-18,114842.49099
1988-11-17,114979.642563
1988-11-16,115133.317927
1988-11-15,115292.260036
1988-11-14,115459.535019
1988-11-11,115618.679567
1988-11-10,115754.408494
1988-11-09,115890.724316
1988-11-08,116012.109494
1988-11-07,116154.528318
1988-11-04,116282.367931
1988-11-03,116406.900945
1988-11-02,116525.782559
1988-11-01,116629.895982
1988-10-31,116739.281309
1988-10-28,116842.490442
1988-10-27,116951.871363
1988-10-26,117062.534775
1988-10-25,117176.002882
1988-10-24,117288.770459
1988-10-21,117390.450213
1988-10-20,117486.89989
1988-10-19,117584.931409
1988-10-18,117688.286808
1988-10-17,117788.441478
1988-10-14,117907.947249
1988-10-13,118037.384244
1988-10-12,118183.383727
1988-10-11,118305.358633
1988-10-10,118421.460219
1988-10-07,118536.88252
1988-10-06,118658.070777
1988-10-05,118791.92515
1988-10-04,118944.998038
1988-10-03,119103.030564
1988-09-30,119237.236154
1988-09-29,119368.992871
1988-09-28,119517.431437
1988-09-27,119670.590855
1988-09-26,119839.394502
1988-09-23,120008.849338
1988-09-22,120182.387499
1988-09-21,120348.148449
1988-09-20,120539.129153
1988-09-19,120742.933293
1988-09-16,120940.513623
1988-09-15,121136.053382
1988-09-14,121336.389945
1988-09-13,121546.198199
1988-09-12,121768.47713
1988-09-09,121997.783431
1988-09-08,122226.513499
1988-09-07,122439.645014
1988-09-06,122641.487484
1988-09-05,122847.471889
1988-09-02,123071.842839
1988-09-01,123313.538513
1988-08-31,123532.886223
1988-08-30,123751.779384
1988-08-26,123955.398348
1988-08-25,124150.070976
1988-08-24,124305.9927
1988-08-23,124463.470272
1988-08-22,124606.692366
1988-08-19,124737.963453
1988-08-18,124879.764204
1988-08-17,125024.720841
1988-08-16,125175.479211
1988-08-15,125335.008771
1988-08-12,125468.003366
1988-08-11,125609.324131
1988-08-10,125746.036311
1988-08-09,125859.961135
1988-08-08,125960.288881
1988-08-05,126060.516683
1988-08-04,126166.791774
1988-08-03,126277.550128
1988-08-02,126397.867109
1988-08-01,126511.391219
1988-07-29,126633.488299
1988-07-28,126767.956306
1988-07-27,126903.001779
1988-07-26,127041.249814
1988-07-25,127178.795476
1988-07-22,127310.089905
1988-07-21,127421.67839
1988-07-20,127530.334735
1988-07-19,127661.433399
1988-07-18,127788.043286
1988-07-15,127902.367894
1988-07-14,128014.79026
1988-07-13,128119.04645
1988-07-12,128236.034179
1988-07-11,128334.511613
1988-07-08,128432.370597
1988-07-07,128551.879557
1988-07-06,128656.728401
1988-07-05,128776.732345
1988-07-04,128903.547227
1988-07-01,129020.094484
1988-06-30,129137.176337
1988-06-29,129256.711983
1988-06-28,129374.387451
1988-06-27,129507.522545
1988-06-24,129610.68744
1988-06-23,129706.015338
1988-06-22,129800.699694
1988-06-21,129914.488752
1988-06-20,130044.411662
1988-06-17,130168.224306
1988-06-16,130280.133063
1988-06-15,130384.476783
1988-06-14,130491.776833
1988-06-13,130626.546898
1988-06-10,130750.307471
1988-06-09,130882.420962
1988-06-08,131027.993506
1988-06-07,131181.791792
1988-06-06,131323.221829
1988-06-03,131478.387279
1988-06-02,131642.762541
1988-06-01,131812.088027
1988-05-31,132003.233759
1988-05-27,132195.614297
1988-05-26,132386.921644
1988-05-25,132576.139412
1988-05-24,132770.910066
1988-05-23,132988.007532
1988-05-20,133196.873524
1988-05-19,133416.086034
1988-05-18,133618.921074
1988-05-17,133810.689213
1988-05-16,134015.689917
1988-05-13,134216.090983
1988-05-12,134426.669822
1988-05-11,134653.554813
1988-05-10,134845.178155
1988-05-09,135035.017102
1988-05-06,135219.127055
1988-05-05,135415.400284
1988-05-04,135607.004021
1988-05-03,135786.544143
1988-04-29,135971.559626
1988-04-28,136154.838592
1988-04-27,136336.266353
1988-04-26,136524.091646
1988-04-25,136735.799944
1988-04-22,136954.24972
1988-04-21,137152.99139
1988-04-20,137357.46347
1988-04-19,137550.378831
1988-04-18,137755.024279
1988-04-15,137969.579306
1988-04-14,138176.185808
1988-04-13,138360.067116
1988-04-12,138549.55959
1988-04-11,138734.328707
1988-04-08,138950.61468
1988-04-07,139186.477086
1988-04-06,139439.352253
1988-04-05,139700.710406
1988-03-31,139958.224772
1988-03-30,140202.291259
1988-03-29,140439.049753
1988-03-28,140695.44818
1988-03-25,140931.33603
1988-03-24,141153.199533
1988-03-23,141325.958979
1988-03-22,141495.876608
1988-03-21,141660.410405
1988-03-18,141810.750272
1988-03-17,141988.903693
1988-03-16,142169.901803
1988-03-15,142337.039928
1988-03-14,142525.072589
1988-03-11,142721.57156
1988-03-10,142895.467685
1988-03-09,143089.20409
1988-03-08,143283.794346
1988-03-07,143475.71851
1988-03-04,143651.754834
1988-03-03,143849.563081
1988-03-02,144052.590925
1988-03-01,144283.250213
1988-02-29,144527.957937
1988-02-26,144775.944288
1988-02-25,145008.896484
1988-02-24,145265.185811
1988-02-23,145524.746074
1988-02-22,145796.168464
1988-02-19,146086.29936
1988-02-18,146371.408145
1988-02-17,146645.711085
1988-02-16,146934.815873
1988-02-15,147220.603434
1988-02-12,147512.921825
1988-02-11,147810.815888
1988-02-10,148121.484439
1988-02-09,148445.03004
1988-02-08,148782.966722
1988-02-05,149078.984483
1988-02-04,149347.054817
1988-02-03,149616.878965
1988-02-02,149879.705027
1988-02-01,150141.119364
1988-01-29,150389.624265
1988-01-28,150646.073794
1988-01-27,150922.421122
1988-01-26,151197.868512
1988-01-25,151479.663268
1988-01-22,151753.952007
1988-01-21,152053.319457
1988-01-20,152348.445545
1988-01-19,152629.623793
1988-01-18,152889.891003
1988-01-15,153154.570281
1988-01-14,153463.998672
1988-01-13,153784.984364
1988-01-12,154101.701145
1988-01-11,154398.800393
1988-01-08,154683.983434
1988-01-07,154956.550194
1988-01-06,155230.403959
1988-01-05,155502.935583
1988-01-04,155819.06933
1987-12-31,156171.800338
1987-12-30,156478.908163
1987-12-29,156817.200874
1987-12-24,157095.952386
1987-12-23,157395.787634
1987-12-22,157721.20801
1987-12-21,158045.418468
1987-12-18,158404.678373
1987-12-17,158776.70171
1987-12-16,159167.232742
1987-12-15,159579.84538
1987-12-14,160012.298962
1987-12-11,160448.230561
1987-12-10,160918.898943
1987-12-09,161372.498203
1987-12-08,161843.748738
1987-12-07,162343.974712
1987-12-04,162862.931423
1987-12-03,163379.411887
1987-12-02,163897.123755
1987-12-01,164429.878515
1987-11-30,164964.499161
1987-11-27,165430.180438
1987-11-26,165889.432386
1987-11-25,166347.945635
1987-11-24,166783.954803
1987-11-23,167254.095714
1987-11-20,167751.489876
1987-11-19,168246.134884
1987-11-18,168718.969574
1987-11-17,169198.226614
1987-11-16,169655.55022
1987-11-13,170121.992349
1987-11-12,170566.801528
1987-11-11,171077.845626
1987-11-10,171658.275066
1987-11-09,172250.725208
1987-11-06,172790.92477
1987-11-05,173316.329801
1987-11-04,173875.87769
1987-11-03,174392.783668
1987-11-02,174842.530678
1987-10-30,175268.598821
1987-10-29,175765.382406
1987-10-28,176288.926916
1987-10-27,176770.448828
1987-10-26,177274.177072
1987-10-23,177669.043673
1987-10-22,178027.806038
1987-10-21,178277.04844
1987-10-20,178670.523623
1987-10-19,178813.645184
1987-10-16,178831.215782
1987-10-15,178722.22867
1987-10-14,178590.218163
1987-10-13,178428.654283
1987-10-12,178276.581068
1987-10-09,178094.088966
1987-10-08,177900.070747
1987-10-07,177719.311501
1987-10-06,177528.047525
1987-10-05,177315.921527
1987-10-02,177104.923892
1987-10-01,176899.696659
1987-09-30,176699.681882
1987-09-29,176494.749295
1987-09-28,176287.478094
1987-09-25,176103.128511
1987-09-24,175945.71146
1987-09-23,175747.05997
1987-09-22,175561.73079
1987-09-21,175376.234982
1987-09-18,175193.995399
1987-09-17,175033.266433
1987-09-16,174895.126986
1987-09-15,174767.371302
1987-09-14,174633.164099
1987-09-11,174507.559531
1987-09-10,174388.008331
1987-09-09,174270.631671
1987-09-08,174125.236214
1987-09-07,173969.119605
1987-09-04,173819.415905
1987-09-03,173674.364
1987-09-02,173545.88382
1987-09-01,173391.915505
1987-08-28,173258.978685
1987-08-27,173127.908189
1987-08-26,172990.965458
1987-08-25,172853.33968
1987-08-24,172736.876181
1987-08-21,172637.918311
1987-08-20,172557.915473
1987-08-19,172463.79137
1987-08-18,172340.530665
1987-08-17,172180.247508
1987-08-14,171981.638407
1987-08-13,171785.779184
1987-08-12,171591.383039
1987-08-11,171405.207779
1987-08-10,171249.973605
1987-08-07,171108.610825
1987-08-06,170929.580032
1987-08-05,170691.838884
1987-08-04,170460.863501
1987-08-03,170200.362483
1987-07-31,169909.998671
1987-07-30,169606.648263
1987-07-29,169287.186972
1987-07-28,168987.528054
1987-07-27,168710.649175
1987-07-24,168417.469841
1987-07-23,168127.692254
1987-07-22,167830.269783
1987-07-21,167483.161272
1987-07-20,167122.008794
1987-07-17,166728.780791
1987-07-16,166316.60929
1987-07-15,165925.005515
1987-07-14,165545.074362
1987-07-13,165177.61408
1987-07-10,164810.94698
1987-07-09,164451.320604
1987-07-08,164102.012616
1987-07-07,163740.356482
1987-07-06,163388.297804
1987-07-03,163056.482662
1987-07-02,162751.917965
1987-07-01,162471.701728
1987-06-30,162173.854736
1987-06-29,161867.395372
1987-06-26,161555.475648
1987-06-25,161254.25677
1987-06-24,160942.688065
1987-06-23,160646.452815
1987-06-22,160367.686858
1987-06-19,160064.158162
1987-06-18,159729.931805
1987-06-17,159364.661463
1987-06-16,159006.946626
1987-06-15,158646.78379
1987-06-12,158300.960298
1987-06-11,157991.832152
1987-06-10,157672.393802
1987-06-09,157340.248203
1987-06-08,157041.484939
1987-06-05,156739.03649
1987-06-04,156447.766965
1987-06-03,156131.840945
1987-06-02,155828.293889
1987-06-01,155512.671884
1987-05-29,155218.890028
1987-05-28,154967.650684
1987-05-27,154725.183185
1987-05-26,154472.037231
1987-05-22,154201.98965
1987-05-21,153942.374266
1987-05-20,153659.266008
1987-05-19,153332.353824
1987-05-18,153024.171321
1987-05-15,152714.947145
1987-05-14,152412.017716
1987-05-13,152122.375609
1987-05-12,151849.648556
1987-05-11,151553.628738
1987-05-08,151291.273643
1987-05-07,151074.723955
1987-05-06,150846.801959
1987-05-05,150637.596918
1987-05-01,150422.310231
1987-04-30,150222.421162
1987-04-29,150031.91671
1987-04-28,149855.499401
1987-04-27,149712.394555
1987-04-24,149552.271832
1987-04-23,149423.177237
1987-04-22,149304.738771
1987-04-21,149199.958793
1987-04-16,149084.203182
1987-04-15,148993.794895
1987-04-14,148915.056777
1987-04-13,148826.458035
1987-04-10,148716.454308
1987-04-09,148577.934985
1987-04-08,148423.746683
1987-04-07,148256.781422
1987-04-06,148085.083302
1987-04-03,147936.170018
1987-04-02,147761.550381
1987-04-01,147599.13252
1987-03-31,147410.298059
1987-03-30,147213.942288
1987-03-27,146968.575627
1987-03-26,146731.223644
1987-03-25,146486.063126
1987-03-24,146224.384417
1987-03-23,145982.957294
1987-03-20,145754.101078
1987-03-19,145549.177469
1987-03-18,145325.948654
1987-03-17,145100.254581
1987-03-16,144886.75443
1987-03-13,144661.919638
1987-03-12,144444.962503
1987-03-11,144235.242415
1987-03-10,144014.420308
1987-03-09,143805.127062
1987-03-06,143568.350334
1987-03-05,143324.377636
1987-03-04,143077.474104
1987-03-03,142832.039364
1987-03-02,142598.639619
1987-02-27,142366.616101
1987-02-26,142130.954371
1987-02-25,141899.666374
1987-02-24,141691.682677
1987-02-23,141488.294557
1987-02-20,141261.398086
1987-02-19,141062.262044
1987-02-18,140838.44726
1987-02-17,140622.016025
1987-02-16,140419.157569
1987-02-13,140241.335891
1987-02-12,140080.209555
1987-02-11,139899.837689
1987-02-10,139738.250486
1987-02-09,139538.625628
1987-02-06,139348.889186
1987-02-05,139188.913925
1987-02-04,139046.378468
1987-02-03,138919.714212
1987-02-02,138786.844739
1987-01-30,138676.654603
1987-01-29,138574.858462
1987-01-28,138457.212401
1987-01-27,138335.444093
1987-01-26,138244.780135
1987-01-23,138138.859684
1987-01-22,138049.503782
1987-01-21,137973.329214
1987-01-20,137878.400276
1987-01-19,137782.245012
1987-01-16,137673.504589
1987-01-15,137562.524012
1987-01-14,137474.09203
1987-01-13,137385.89291
1987-01-12,137304.155104
1987-01-09,137224.009743
1987-01-08,137161.135076
1987-01-07,137108.037478
1987-01-06,137084.978018
