Date,EWMA_250
1998-06-22,3467.5
1998-06-19,3466.5
1998-06-18,3465.5
1998-06-17,3464.5
1998-06-16,3463.5
1998-06-15,3462.5
1998-06-12,3461.5
1998-06-11,3460.5
1998-06-10,3459.5
1998-06-09,3458.5
1998-06-08,3457.5
1998-06-05,3456.5
1998-06-04,3455.5
1998-06-03,3454.5
1998-06-02,3453.5
1998-06-01,3452.5
1998-05-29,3451.5
1998-05-28,3450.5
1998-05-27,3449.5
1998-05-26,3448.5
1998-05-22,3447.5
1998-05-21,3446.5
1998-05-20,3445.5
1998-05-19,3444.5
1998-05-18,3443.5
1998-05-15,3442.5
1998-05-14,3441.5
1998-05-13,3440.5
1998-05-12,3439.5
1998-05-11,3438.5
1998-05-08,3437.5
1998-05-07,3436.5
1998-05-06,3435.5
1998-05-05,3434.5
1998-05-01,3433.5
1998-04-30,3432.5
1998-04-29,3431.5
1998-04-28,3430.5
1998-04-27,3429.5
1998-04-24,3428.5
1998-04-23,3427.5
1998-04-22,3426.5
1998-04-21,3425.5
1998-04-20,3424.5
1998-04-17,3423.5
1998-04-16,3422.5
1998-04-15,3421.5
1998-04-14,3420.5
1998-04-09,3419.5
1998-04-08,3418.5
1998-04-07,3417.5
1998-04-06,3416.5
1998-04-03,3415.5
1998-04-02,3414.5
1998-04-01,3413.5
1998-03-31,3412.5
1998-03-30,3411.5
1998-03-27,3410.5
1998-03-26,3409.5
1998-03-25,3408.5
1998-03-24,3407.5
1998-03-23,3406.5
1998-03-20,3405.5
1998-03-19,3404.5
1998-03-18,3403.5
1998-03-17,3402.5
1998-03-16,3401.5
1998-03-13,3400.5
1998-03-12,3399.5
1998-03-11,3398.5
1998-03-10,3397.5
1998-03-09,3396.5
1998-03-06,3395.5
1998-03-05,3394.5
1998-03-04,3393.5
1998-03-03,3392.5
1998-03-02,3391.5
1998-02-27,3390.5
1998-02-26,3389.5
1998-02-25,3388.5
1998-02-24,3387.5
1998-02-23,3386.5
1998-02-20,3385.5
1998-02-19,3384.5
1998-02-18,3383.5
1998-02-17,3382.5
1998-02-16,3381.5
1998-02-13,3380.5
1998-02-12,3379.5
1998-02-11,3378.5
1998-02-10,3377.5
1998-02-09,3376.5
1998-02-06,3375.5
1998-02-05,3374.5
1998-02-04,3373.5
1998-02-03,3372.5
1998-02-02,3371.5
1998-01-30,3370.5
1998-01-29,3369.5
1998-01-28,3368.5
1998-01-27,3367.5
1998-01-26,3366.5
1998-01-23,3365.5
1998-01-22,3364.5
1998-01-21,3363.5
1998-01-20,3362.5
1998-01-19,3361.5
1998-01-16,3360.5
1998-01-15,3359.5
1998-01-14,3358.5
1998-01-13,3357.5
1998-01-12,3356.5
1998-01-09,3355.5
1998-01-08,3354.5
1998-01-07,3353.5
1998-01-06,3352.5
1998-01-05,3351.5
1998-01-02,3350.5
1997-12-31,3349.5
1997-12-30,3348.5
1997-12-29,3347.5
1997-12-24,3346.5
1997-12-23,3345.5
1997-12-22,3344.5
1997-12-19,3343.5
1997-12-18,3342.5
1997-12-17,3341.5
1997-12-16,3340.5
1997-12-15,3339.5
1997-12-12,3338.5
1997-12-11,3337.5
1997-12-10,3336.5
1997-12-09,3335.5
1997-12-08,3334.5
1997-12-05,3333.5
1997-12-04,3332.5
1997-12-03,3331.5
1997-12-02,3330.5
1997-12-01,3329.5
1997-11-28,3328.5
1997-11-27,3327.5
1997-11-26,3326.5
1997-11-25,3325.5
1997-11-24,3324.5
1997-11-21,3323.5
1997-11-20,3322.5
1997-11-19,3321.5
1997-11-18,3320.5
1997-11-17,3319.5
1997-11-14,3318.5
1997-11-13,3317.5
1997-11-12,3316.5
1997-11-11,3315.5
1997-11-10,3314.5
1997-11-07,3313.5
1997-11-06,3312.5
1997-11-05,3311.5
1997-11-04,3310.5
1997-11-03,3309.5
1997-10-31,3308.5
1997-10-30,3307.5
1997-10-29,3306.5
1997-10-28,3305.5
1997-10-27,3304.5
1997-10-24,3303.5
1997-10-23,3302.5
1997-10-22,3301.5
1997-10-21,3300.5
1997-10-20,3299.5
1997-10-17,3298.5
1997-10-16,3297.5
1997-10-15,3296.5
1997-10-14,3295.5
1997-10-13,3294.5
1997-10-10,3293.5
1997-10-09,3292.5
1997-10-08,3291.5
1997-10-07,3290.5
1997-10-06,3289.5
1997-10-03,3288.5
1997-10-02,3287.5
1997-10-01,3286.5
1997-09-30,3285.5
1997-09-29,3284.5
1997-09-26,3283.5
1997-09-25,3282.5
1997-09-24,3281.5
1997-09-23,3280.5
1997-09-22,3279.5
1997-09-19,3278.5
1997-09-18,3277.5
1997-09-17,3276.5
1997-09-16,3275.5
1997-09-15,3274.5
1997-09-12,3273.5
1997-09-11,3272.5
1997-09-10,3271.5
1997-09-09,3270.5
1997-09-08,3269.5
1997-09-05,3268.5
1997-09-04,3267.5
1997-09-03,3266.5
1997-09-02,3265.5
1997-09-01,3264.5
1997-08-29,3263.5
1997-08-28,3262.5
1997-08-27,3261.5
1997-08-26,3260.5
1997-08-22,3259.5
1997-08-21,3258.5
1997-08-20,3257.5
1997-08-19,3256.5
1997-08-18,3255.5
1997-08-15,3254.5
1997-08-14,3253.5
1997-08-13,3252.5
1997-08-12,3251.5
1997-08-11,3250.5
1997-08-08,3249.5
1997-08-07,3248.5
1997-08-06,3247.5
1997-08-05,3246.5
1997-08-04,3245.5
1997-08-01,3244.5
1997-07-31,3243.5
1997-07-30,3242.5
1997-07-29,3241.5
1997-07-28,3240.5
1997-07-25,3239.5
1997-07-24,3238.5
1997-07-23,3237.5
1997-07-22,3236.5
1997-07-21,3235.5
1997-07-18,3234.5
1997-07-17,3233.5
1997-07-16,3232.5
1997-07-15,3231.5
1997-07-14,3230.5
1997-07-11,3229.5
1997-07-10,3228.5
1997-07-09,3227.5
1997-07-08,3226.5
1997-07-07,3225.5
1997-07-04,3224.5
1997-07-03,3223.5
1997-07-02,3222.5
1997-07-01,3221.5
1997-06-30,3220.5
1997-06-27,3219.5
1997-06-26,3218.5
1997-06-25,3217.5
1997-06-24,3216.5
1997-06-23,3215.5
1997-06-20,3214.5
1997-06-19,3213.5
1997-06-18,3212.5
1997-06-17,3211.5
1997-06-16,3210.5
1997-06-13,3209.5
1997-06-12,3208.5
1997-06-11,3207.5
1997-06-10,3206.5
1997-06-09,3205.5
1997-06-06,3204.5
1997-06-05,3203.5
1997-06-04,3202.5
1997-06-03,3201.5
1997-06-02,3200.5
1997-05-30,3199.5
1997-05-29,3198.5
1997-05-28,3197.5
1997-05-27,3196.5
1997-05-23,3195.5
1997-05-22,3194.5
1997-05-21,3193.5
1997-05-20,3192.5
1997-05-19,3191.5
1997-05-16,3190.5
1997-05-15,3189.5
1997-05-14,3188.5
1997-05-13,3187.5
1997-05-12,3186.5
1997-05-09,3185.5
1997-05-08,3184.5
1997-05-07,3183.5
1997-05-06,3182.5
1997-05-02,3181.5
1997-05-01,3180.5
1997-04-30,3179.5
1997-04-29,3178.5
1997-04-28,3177.5
1997-04-25,3176.5
1997-04-24,3175.5
1997-04-23,3174.5
1997-04-22,3173.5
1997-04-21,3172.5
1997-04-18,3171.5
1997-04-17,3170.5
1997-04-16,3169.5
1997-04-15,3168.5
1997-04-14,3167.5
1997-04-11,3166.5
1997-04-10,3165.5
1997-04-09,3164.5
1997-04-08,3163.5
1997-04-07,3162.5
1997-04-04,3161.5
1997-04-03,3160.5
1997-04-02,3159.5
1997-04-01,3158.5
1997-03-27,3157.5
1997-03-26,3156.5
1997-03-25,3155.5
1997-03-24,3154.5
1997-03-21,3153.5
1997-03-20,3152.5
1997-03-19,3151.5
1997-03-18,3150.5
1997-03-17,3149.5
1997-03-14,3148.5
1997-03-13,3147.5
1997-03-12,3146.5
1997-03-11,3145.5
1997-03-10,3144.5
1997-03-07,3143.5
1997-03-06,3142.5
1997-03-05,3141.5
1997-03-04,3140.5
1997-03-03,3139.5
1997-02-28,3138.5
1997-02-27,3137.5
1997-02-26,3136.5
1997-02-25,3135.5
1997-02-24,3134.5
1997-02-21,3133.5
1997-02-20,3132.5
1997-02-19,3131.5
1997-02-18,3130.5
1997-02-17,3129.5
1997-02-14,3128.5
1997-02-13,3127.5
1997-02-12,3126.5
1997-02-11,3125.5
1997-02-10,3124.5
1997-02-07,3123.5
1997-02-06,3122.5
1997-02-05,3121.5
1997-02-04,3120.5
1997-02-03,3119.5
1997-01-31,3118.5
1997-01-30,3117.5
1997-01-29,3116.5
1997-01-28,3115.5
1997-01-27,3114.5
1997-01-24,3113.5
1997-01-23,3112.5
1997-01-22,3111.5
1997-01-21,3110.5
1997-01-20,3109.5
1997-01-17,3108.5
1997-01-16,3107.5
1997-01-15,3106.5
1997-01-14,3105.5
1997-01-13,3104.5
1997-01-10,3103.5
1997-01-09,3102.5
1997-01-08,3101.5
1997-01-07,3100.5
1997-01-06,3099.5
1997-01-03,3098.5
1997-01-02,3097.5
1996-12-31,3096.5
1996-12-30,3095.5
1996-12-27,3094.5
1996-12-24,3093.5
1996-12-23,3092.5
1996-12-20,3091.5
1996-12-19,3090.5
1996-12-18,3089.5
1996-12-17,3088.5
1996-12-16,3087.5
1996-12-13,3086.5
1996-12-12,3085.5
1996-12-11,3084.5
1996-12-10,3083.5
1996-12-09,3082.5
1996-12-06,3081.5
1996-12-05,3080.5
1996-12-04,3079.5
1996-12-03,3078.5
1996-12-02,3077.5
1996-11-29,3076.5
1996-11-28,3075.5
1996-11-27,3074.5
1996-11-26,3073.5
1996-11-25,3072.5
1996-11-22,3071.5
1996-11-21,3070.5
1996-11-20,3069.5
1996-11-19,3068.5
1996-11-18,3067.5
1996-11-15,3066.5
1996-11-14,3065.5
1996-11-13,3064.5
1996-11-12,3063.5
1996-11-11,3062.5
1996-11-08,3061.5
1996-11-07,3060.5
1996-11-06,3059.5
1996-11-05,3058.5
1996-11-04,3057.5
1996-11-01,3056.5
1996-10-31,3055.5
1996-10-30,3054.5
1996-10-29,3053.5
1996-10-28,3052.5
1996-10-25,3051.5
1996-10-24,3050.5
1996-10-23,3049.5
1996-10-22,3048.5
1996-10-21,3047.5
1996-10-18,3046.5
1996-10-17,3045.5
1996-10-16,3044.5
1996-10-15,3043.5
1996-10-14,3042.5
1996-10-11,3041.5
1996-10-10,3040.5
1996-10-09,3039.5
1996-10-08,3038.5
1996-10-07,3037.5
1996-10-04,3036.5
1996-10-03,3035.5
1996-10-02,3034.5
1996-10-01,3033.5
1996-09-30,3032.5
1996-09-27,3031.5
1996-09-26,3030.5
1996-09-25,3029.5
1996-09-24,3028.5
1996-09-23,3027.5
1996-09-20,3026.5
1996-09-19,3025.5
1996-09-18,3024.5
1996-09-17,3023.5
1996-09-16,3022.5
1996-09-13,3021.5
1996-09-12,3020.5
1996-09-11,3019.5
1996-09-10,3018.5
1996-09-09,3017.5
1996-09-06,3016.5
1996-09-05,3015.5
1996-09-04,3014.5
1996-09-03,3013.5
1996-09-02,3012.5
1996-08-30,3011.5
1996-08-29,3010.5
1996-08-28,3009.5
1996-08-27,3008.5
1996-08-23,3007.5
1996-08-22,3006.5
1996-08-21,3005.5
1996-08-20,3004.5
1996-08-19,3003.5
1996-08-16,3002.5
1996-08-15,3001.5
1996-08-14,3000.5
1996-08-13,2999.5
1996-08-12,2998.5
1996-08-09,2997.5
1996-08-08,2996.5
1996-08-07,2995.5
1996-08-06,2994.5
1996-08-05,2993.5
1996-08-02,2992.5
1996-08-01,2991.5
1996-07-31,2990.5
1996-07-30,2989.5
1996-07-29,2988.5
1996-07-26,2987.5
1996-07-25,2986.5
1996-07-24,2985.5
1996-07-23,2984.5
1996-07-22,2983.5
1996-07-19,2982.5
1996-07-18,2981.5
1996-07-17,2980.5
1996-07-16,2979.5
1996-07-15,2978.5
1996-07-12,2977.5
1996-07-11,2976.5
1996-07-10,2975.5
1996-07-09,2974.5
1996-07-08,2973.5
1996-07-05,2972.5
1996-07-04,2971.5
1996-07-03,2970.5
1996-07-02,2969.5
1996-07-01,2968.5
1996-06-28,2967.5
1996-06-27,2966.5
1996-06-26,2965.5
1996-06-25,2964.5
1996-06-24,2963.5
1996-06-21,2962.5
1996-06-20,2961.5
1996-06-19,2960.5
1996-06-18,2959.5
1996-06-17,2958.5
1996-06-14,2957.5
1996-06-13,2956.5
1996-06-12,2955.5
1996-06-11,2954.5
1996-06-10,2953.5
1996-06-07,2952.5
1996-06-06,2951.5
1996-06-05,2950.5
1996-06-04,2949.5
1996-06-03,2948.5
1996-05-31,2947.5
1996-05-30,2946.5
1996-05-29,2945.5
1996-05-28,2944.5
1996-05-24,2943.5
1996-05-23,2942.5
1996-05-22,2941.5
1996-05-21,2940.5
1996-05-20,2939.5
1996-05-17,2938.5
1996-05-16,2937.5
1996-05-15,2936.5
1996-05-14,2935.5
1996-05-13,2934.5
1996-05-10,2933.5
1996-05-09,2932.5
1996-05-08,2931.5
1996-05-07,2930.5
1996-05-03,2929.5
1996-05-02,2928.5
1996-05-01,2927.5
1996-04-30,2926.5
1996-04-29,2925.5
1996-04-26,2924.5
1996-04-25,2923.5
1996-04-24,2922.5
1996-04-23,2921.5
1996-04-22,2920.5
1996-04-19,2919.5
1996-04-18,2918.5
1996-04-17,2917.5
1996-04-16,2916.5
1996-04-15,2915.5
1996-04-12,2914.5
1996-04-11,2913.5
1996-04-10,2912.5
1996-04-09,2911.5
1996-04-04,2910.5
1996-04-03,2909.5
1996-04-02,2908.5
1996-04-01,2907.5
1996-03-29,2906.5
1996-03-28,2905.5
1996-03-27,2904.5
1996-03-26,2903.5
1996-03-25,2902.5
1996-03-22,2901.5
1996-03-21,2900.5
1996-03-20,2899.5
1996-03-19,2898.5
1996-03-18,2897.5
1996-03-15,2896.5
1996-03-14,2895.5
1996-03-13,2894.5
1996-03-12,2893.5
1996-03-11,2892.5
1996-03-08,2891.5
1996-03-07,2890.5
1996-03-06,2889.5
1996-03-05,2888.5
1996-03-04,2887.5
1996-03-01,2886.5
1996-02-29,2885.5
1996-02-28,2884.5
1996-02-27,2883.5
1996-02-26,2882.5
1996-02-23,2881.5
1996-02-22,2880.5
1996-02-21,2879.5
1996-02-20,2878.5
1996-02-19,2877.5
1996-02-16,2876.5
1996-02-15,2875.5
1996-02-14,2874.5
1996-02-13,2873.5
1996-02-12,2872.5
1996-02-09,2871.5
1996-02-08,2870.5
1996-02-07,2869.50000001
1996-02-06,2868.50000001
1996-02-05,2867.50000001
1996-02-02,2866.50000001
1996-02-01,2865.50000001
1996-01-31,2864.50000001
1996-01-30,2863.50000001
1996-01-29,2862.50000001
1996-01-26,2861.50000001
1996-01-25,2860.50000001
1996-01-24,2859.50000001
1996-01-23,2858.50000001
1996-01-22,2857.50000001
1996-01-19,2856.50000001
1996-01-18,2855.50000001
1996-01-17,2854.50000001
1996-01-16,2853.50000001
1996-01-15,2852.50000001
1996-01-12,2851.50000001
1996-01-11,2850.50000001
1996-01-10,2849.50000001
1996-01-09,2848.50000001
1996-01-08,2847.50000001
1996-01-05,2846.50000001
1996-01-04,2845.50000001
1996-01-03,2844.50000001
1996-01-02,2843.50000001
1995-12-29,2842.50000001
1995-12-28,2841.50000001
1995-12-27,2840.50000001
1995-12-22,2839.50000001
1995-12-21,2838.50000001
1995-12-20,2837.50000001
1995-12-19,2836.50000001
1995-12-18,2835.50000001
1995-12-15,2834.50000001
1995-12-14,2833.50000001
1995-12-13,2832.50000001
1995-12-12,2831.50000001
1995-12-11,2830.50000001
1995-12-08,2829.50000001
1995-12-07,2828.50000001
1995-12-06,2827.50000001
1995-12-05,2826.50000001
1995-12-04,2825.50000001
1995-12-01,2824.50000001
1995-11-30,2823.50000001
1995-11-29,2822.50000001
1995-11-28,2821.50000001
1995-11-27,2820.50000001
1995-11-24,2819.50000001
1995-11-23,2818.50000001
1995-11-22,2817.50000001
1995-11-21,2816.50000001
1995-11-20,2815.50000001
1995-11-17,2814.50000001
1995-11-16,2813.50000001
1995-11-15,2812.50000001
1995-11-14,2811.50000001
1995-11-13,2810.50000001
1995-11-10,2809.50000001
1995-11-09,2808.50000001
1995-11-08,2807.50000001
1995-11-07,2806.50000001
1995-11-06,2805.50000001
1995-11-03,2804.50000001
1995-11-02,2803.50000001
1995-11-01,2802.50000001
1995-10-31,2801.50000001
1995-10-30,2800.50000001
1995-10-27,2799.50000001
1995-10-26,2798.50000001
1995-10-25,2797.50000001
1995-10-24,2796.50000001
1995-10-23,2795.50000001
1995-10-20,2794.50000001
1995-10-19,2793.50000001
1995-10-18,2792.50000001
1995-10-17,2791.50000001
1995-10-16,2790.50000001
1995-10-13,2789.50000001
1995-10-12,2788.50000001
1995-10-11,2787.50000001
1995-10-10,2786.50000001
1995-10-09,2785.50000001
1995-10-06,2784.50000001
1995-10-05,2783.50000001
1995-10-04,2782.50000001
1995-10-03,2781.50000001
1995-10-02,2780.50000001
1995-09-29,2779.50000001
1995-09-28,2778.50000001
1995-09-27,2777.50000001
1995-09-26,2776.50000001
1995-09-25,2775.50000001
1995-09-22,2774.50000001
1995-09-21,2773.50000001
1995-09-20,2772.50000001
1995-09-19,2771.50000001
1995-09-18,2770.50000001
1995-09-15,2769.50000001
1995-09-14,2768.50000001
1995-09-13,2767.50000001
1995-09-12,2766.50000001
1995-09-11,2765.50000001
1995-09-08,2764.50000001
1995-09-07,2763.50000001
1995-09-06,2762.50000001
1995-09-05,2761.50000001
1995-09-04,2760.50000001
1995-09-01,2759.50000001
1995-08-31,2758.50000001
1995-08-30,2757.50000001
1995-08-29,2756.50000001
1995-08-25,2755.50000001
1995-08-24,2754.50000001
1995-08-23,2753.50000001
1995-08-22,2752.50000001
1995-08-21,2751.50000001
1995-08-18,2750.50000001
1995-08-17,2749.50000001
1995-08-16,2748.50000001
1995-08-15,2747.50000001
1995-08-14,2746.50000001
1995-08-11,2745.50000001
1995-08-10,2744.50000001
1995-08-09,2743.50000001
1995-08-08,2742.50000001
1995-08-07,2741.50000001
1995-08-04,2740.50000001
1995-08-03,2739.50000001
1995-08-02,2738.50000001
1995-08-01,2737.50000001
1995-07-31,2736.50000001
1995-07-28,2735.50000001
1995-07-27,2734.50000001
1995-07-26,2733.50000001
1995-07-25,2732.50000001
1995-07-24,2731.50000002
1995-07-21,2730.50000002
1995-07-20,2729.50000002
1995-07-19,2728.50000002
1995-07-18,2727.50000002
1995-07-17,2726.50000002
1995-07-14,2725.50000002
1995-07-13,2724.50000002
1995-07-12,2723.50000002
1995-07-11,2722.50000002
1995-07-10,2721.50000002
1995-07-07,2720.50000002
1995-07-06,2719.50000002
1995-07-05,2718.50000002
1995-07-04,2717.50000002
1995-07-03,2716.50000002
1995-06-30,2715.50000002
1995-06-29,2714.50000002
1995-06-28,2713.50000002
1995-06-27,2712.50000002
1995-06-26,2711.50000002
1995-06-23,2710.50000002
1995-06-22,2709.50000002
1995-06-21,2708.50000002
1995-06-20,2707.50000002
1995-06-19,2706.50000002
1995-06-16,2705.50000002
1995-06-15,2704.50000002
1995-06-14,2703.50000002
1995-06-13,2702.50000002
1995-06-12,2701.50000002
1995-06-09,2700.50000002
1995-06-08,2699.50000002
1995-06-07,2698.50000002
1995-06-06,2697.50000002
1995-06-05,2696.50000002
1995-06-02,2695.50000002
1995-06-01,2694.50000002
1995-05-31,2693.50000002
1995-05-30,2692.50000002
1995-05-26,2691.50000002
1995-05-25,2690.50000002
1995-05-24,2689.50000002
1995-05-23,2688.50000002
1995-05-22,2687.50000002
1995-05-19,2686.50000002
1995-05-18,2685.50000002
1995-05-17,2684.50000002
1995-05-16,2683.50000002
1995-05-15,2682.50000002
1995-05-12,2681.50000002
1995-05-11,2680.50000002
1995-05-10,2679.50000002
1995-05-09,2678.50000002
1995-05-05,2677.50000002
1995-05-04,2676.50000002
1995-05-03,2675.50000002
1995-05-02,2674.50000002
1995-05-01,2673.50000002
1995-04-28,2672.50000002
1995-04-27,2671.50000002
1995-04-26,2670.50000002
1995-04-25,2669.50000002
1995-04-24,2668.50000003
1995-04-21,2667.50000003
1995-04-20,2666.50000003
1995-04-19,2665.50000003
1995-04-18,2664.50000003
1995-04-13,2663.50000003
1995-04-12,2662.50000003
1995-04-11,2661.50000003
1995-04-10,2660.50000003
1995-04-07,2659.50000003
1995-04-06,2658.50000003
1995-04-05,2657.50000003
1995-04-04,2656.50000003
1995-04-03,2655.50000003
1995-03-31,2654.50000003
1995-03-30,2653.50000003
1995-03-29,2652.50000003
1995-03-28,2651.50000003
1995-03-27,2650.50000003
1995-03-24,2649.50000003
1995-03-23,2648.50000003
1995-03-22,2647.50000003
1995-03-21,2646.50000003
1995-03-20,2645.50000003
1995-03-17,2644.50000003
1995-03-16,2643.50000003
1995-03-15,2642.50000003
1995-03-14,2641.50000003
1995-03-13,2640.50000003
1995-03-10,2639.50000003
1995-03-09,2638.50000003
1995-03-08,2637.50000003
1995-03-07,2636.50000003
1995-03-06,2635.50000003
1995-03-03,2634.50000003
1995-03-02,2633.50000003
1995-03-01,2632.50000003
1995-02-28,2631.50000003
1995-02-27,2630.50000003
1995-02-24,2629.50000003
1995-02-23,2628.50000003
1995-02-22,2627.50000003
1995-02-21,2626.50000004
1995-02-20,2625.50000004
1995-02-17,2624.50000004
1995-02-16,2623.50000004
1995-02-15,2622.50000004
1995-02-14,2621.50000004
1995-02-13,2620.50000004
1995-02-10,2619.50000004
1995-02-09,2618.50000004
1995-02-08,2617.50000004
1995-02-07,2616.50000004
1995-02-06,2615.50000004
1995-02-03,2614.50000004
1995-02-02,2613.50000004
1995-02-01,2612.50000004
1995-01-31,2611.50000004
1995-01-30,2610.50000004
1995-01-27,2609.50000004
1995-01-26,2608.50000004
1995-01-25,2607.50000004
1995-01-24,2606.50000004
1995-01-23,2605.50000004
1995-01-20,2604.50000004
1995-01-19,2603.50000004
1995-01-18,2602.50000004
1995-01-17,2601.50000004
1995-01-16,2600.50000004
1995-01-13,2599.50000004
1995-01-12,2598.50000004
1995-01-11,2597.50000004
1995-01-10,2596.50000004
1995-01-09,2595.50000004
1995-01-06,2594.50000005
1995-01-05,2593.50000005
1995-01-04,2592.50000005
1995-01-03,2591.50000005
1994-12-30,2590.50000005
1994-12-29,2589.50000005
1994-12-28,2588.50000005
1994-12-23,2587.50000005
1994-12-22,2586.50000005
1994-12-21,2585.50000005
1994-12-20,2584.50000005
1994-12-19,2583.50000005
1994-12-16,2582.50000005
1994-12-15,2581.50000005
1994-12-14,2580.50000005
1994-12-13,2579.50000005
1994-12-12,2578.50000005
1994-12-09,2577.50000005
1994-12-08,2576.50000005
1994-12-07,2575.50000005
1994-12-06,2574.50000005
1994-12-05,2573.50000005
1994-12-02,2572.50000005
1994-12-01,2571.50000005
1994-11-30,2570.50000005
1994-11-29,2569.50000006
1994-11-28,2568.50000006
1994-11-25,2567.50000006
1994-11-24,2566.50000006
1994-11-23,2565.50000006
1994-11-22,2564.50000006
1994-11-21,2563.50000006
1994-11-18,2562.50000006
1994-11-17,2561.50000006
1994-11-16,2560.50000006
1994-11-15,2559.50000006
1994-11-14,2558.50000006
1994-11-11,2557.50000006
1994-11-10,2556.50000006
1994-11-09,2555.50000006
1994-11-08,2554.50000006
1994-11-07,2553.50000006
1994-11-04,2552.50000006
1994-11-03,2551.50000006
1994-11-02,2550.50000006
1994-11-01,2549.50000006
1994-10-31,2548.50000007
1994-10-28,2547.50000007
1994-10-27,2546.50000007
1994-10-26,2545.50000007
1994-10-25,2544.50000007
1994-10-24,2543.50000007
1994-10-21,2542.50000007
1994-10-20,2541.50000007
1994-10-19,2540.50000007
1994-10-18,2539.50000007
1994-10-17,2538.50000007
1994-10-14,2537.50000007
1994-10-13,2536.50000007
1994-10-12,2535.50000007
1994-10-11,2534.50000007
1994-10-10,2533.50000007
1994-10-07,2532.50000007
1994-10-06,2531.50000007
1994-10-05,2530.50000008
1994-10-04,2529.50000008
1994-10-03,2528.50000008
1994-09-30,2527.50000008
1994-09-29,2526.50000008
1994-09-28,2525.50000008
1994-09-27,2524.50000008
1994-09-26,2523.50000008
1994-09-23,2522.50000008
1994-09-22,2521.50000008
1994-09-21,2520.50000008
1994-09-20,2519.50000008
1994-09-19,2518.50000008
1994-09-16,2517.50000008
1994-09-15,2516.50000008
1994-09-14,2515.50000009
1994-09-13,2514.50000009
1994-09-12,2513.50000009
1994-09-09,2512.50000009
1994-09-08,2511.50000009
1994-09-07,2510.50000009
1994-09-06,2509.50000009
1994-09-05,2508.50000009
1994-09-02,2507.50000009
1994-09-01,2506.50000009
1994-08-31,2505.50000009
1994-08-30,2504.50000009
1994-08-26,2503.50000009
1994-08-25,2502.50000009
1994-08-24,2501.5000001
1994-08-23,2500.5000001
1994-08-22,2499.5000001
1994-08-19,2498.5000001
1994-08-18,2497.5000001
1994-08-17,2496.5000001
1994-08-16,2495.5000001
1994-08-15,2494.5000001
1994-08-12,2493.5000001
1994-08-11,2492.5000001
1994-08-10,2491.5000001
1994-08-09,2490.5000001
1994-08-08,2489.5000001
1994-08-05,2488.50000011
1994-08-04,2487.50000011
1994-08-03,2486.50000011
1994-08-02,2485.50000011
1994-08-01,2484.50000011
1994-07-29,2483.50000011
1994-07-28,2482.50000011
1994-07-27,2481.50000011
1994-07-26,2480.50000011
1994-07-25,2479.50000011
1994-07-22,2478.50000011
1994-07-21,2477.50000012
1994-07-20,2476.50000012
1994-07-19,2475.50000012
1994-07-18,2474.50000012
1994-07-15,2473.50000012
1994-07-14,2472.50000012
1994-07-13,2471.50000012
1994-07-12,2470.50000012
1994-07-11,2469.50000012
1994-07-08,2468.50000012
1994-07-07,2467.50000012
1994-07-06,2466.50000013
1994-07-05,2465.50000013
1994-07-04,2464.50000013
1994-07-01,2463.50000013
1994-06-30,2462.50000013
1994-06-29,2461.50000013
1994-06-28,2460.50000013
1994-06-27,2459.50000013
1994-06-24,2458.50000013
1994-06-23,2457.50000014
1994-06-22,2456.50000014
1994-06-21,2455.50000014
1994-06-20,2454.50000014
1994-06-17,2453.50000014
1994-06-16,2452.50000014
1994-06-15,2451.50000014
1994-06-14,2450.50000014
1994-06-13,2449.50000014
1994-06-10,2448.50000015
1994-06-09,2447.50000015
1994-06-08,2446.50000015
1994-06-07,2445.50000015
1994-06-06,2444.50000015
1994-06-03,2443.50000015
1994-06-02,2442.50000015
1994-06-01,2441.50000015
1994-05-31,2440.50000015
1994-05-27,2439.50000016
1994-05-26,2438.50000016
1994-05-25,2437.50000016
1994-05-24,2436.50000016
1994-05-23,2435.50000016
1994-05-20,2434.50000016
1994-05-19,2433.50000016
1994-05-18,2432.50000017
1994-05-17,2431.50000017
1994-05-16,2430.50000017
1994-05-13,2429.50000017
1994-05-12,2428.50000017
1994-05-11,2427.50000017
1994-05-10,2426.50000017
1994-05-09,2425.50000017
1994-05-06,2424.50000018
1994-05-05,2423.50000018
1994-05-04,2422.50000018
1994-05-03,2421.50000018
1994-04-29,2420.50000018
1994-04-28,2419.50000018
1994-04-27,2418.50000018
1994-04-26,2417.50000019
1994-04-25,2416.50000019
1994-04-22,2415.50000019
1994-04-21,2414.50000019
1994-04-20,2413.50000019
1994-04-19,2412.50000019
1994-04-18,2411.5000002
1994-04-15,2410.5000002
1994-04-14,2409.5000002
1994-04-13,2408.5000002
1994-04-12,2407.5000002
1994-04-11,2406.5000002
1994-04-08,2405.50000021
1994-04-07,2404.50000021
1994-04-06,2403.50000021
1994-04-05,2402.50000021
1994-03-31,2401.50000021
1994-03-30,2400.50000021
1994-03-29,2399.50000022
1994-03-28,2398.50000022
1994-03-25,2397.50000022
1994-03-24,2396.50000022
1994-03-23,2395.50000022
1994-03-22,2394.50000022
1994-03-21,2393.50000023
1994-03-18,2392.50000023
1994-03-17,2391.50000023
1994-03-16,2390.50000023
1994-03-15,2389.50000023
1994-03-14,2388.50000023
1994-03-11,2387.50000024
1994-03-10,2386.50000024
1994-03-09,2385.50000024
1994-03-08,2384.50000024
