Date,ATR_14,ATR_25,ATR_50,ATR_100,ATR_250,ATR_500
15/07/2010,129.2928571,115.716,142.852,113.723,102.0964,133.67
14/07/2010,133.6642857,116.304,145.778,113.668,101.988,133.74
13/07/2010,132.1071429,114.584,144.996,113.335,101.9148,133.8306
12/07/2010,133.6,119.56,145.316,113.669,102.2332,134.1458
09/07/2010,130.9285714,121.224,146.394,113.006,102.3272,134.34
08/07/2010,119.2285714,118.232,146.068,111.774,101.926,134.2126
07/07/2010,109.8928571,114.212,144.014,110.734,101.3976,134.2326
06/07/2010,105.9428571,113.604,142.644,110.052,101.006,134.2672
05/07/2010,108.4857143,117.32,144.13,110.266,101.184,134.6884
02/07/2010,108.9571429,124.356,144.068,110.329,101.0996,134.8048
01/07/2010,107.2928571,124.408,142.676,110.781,100.7548,134.8344
30/06/2010,105.8357143,125.06,141.696,110.894,100.5532,134.8328
29/06/2010,100.7285714,122.652,140.388,109.844,100.3372,134.7248
28/06/2010,103.4785714,126.908,140.436,110.432,100.534,134.7954
25/06/2010,105.4285714,129.664,138.218,109.796,100.1952,134.729
24/06/2010,106.2857143,131.088,136.104,109.238,99.9144,134.8328
23/06/2010,107.5785714,129.42,134.99,109.379,99.7948,134.9108
22/06/2010,107.7,132.704,134.938,109.331,99.7464,135.0426
21/06/2010,111.1428571,137.008,134.876,109.136,99.722,135.1536
18/06/2010,118.3285714,140.984,134.46,109.492,99.9868,135.357
17/06/2010,132.1928571,143.616,135.266,110.54,100.2896,135.4048
16/06/2010,137.0928571,148.512,135.462,111.432,100.3592,135.4516
15/06/2010,142.6714286,158.476,134.866,111.613,100.25,135.4176
14/06/2010,144.6071429,165,134.758,111.765,100.286,135.578
11/06/2010,147.0714286,166.4,133.072,110.934,100.2084,135.6194
10/06/2010,154.2,169.988,131.066,110.356,100.2548,135.6974
09/06/2010,160.0642857,175.252,130.874,109.828,100.0292,135.7664
08/06/2010,158.6,175.408,130.144,109.595,99.9088,135.7178
07/06/2010,157.0714286,171.072,128.094,108.687,99.5428,135.5302
04/06/2010,159.1142857,171.564,126.232,107.816,99.1368,135.3752
03/06/2010,159.8571429,173.904,124.612,106.974,98.9448,135.4064
02/06/2010,162.4,173.816,123.632,106.585,99.0176,135.4472
01/06/2010,168.2785714,171.684,122.068,105.789,98.8632,135.5832
28/05/2010,181.9785714,170.94,119.938,105.403,98.7532,135.6186
27/05/2010,181.5357143,163.78,115.9,103.955,98.0156,135.2374
26/05/2010,182.2785714,160.944,113.438,102.796,97.8608,135.1714
25/05/2010,186.0642857,158.332,110.98,101.607,97.504,134.9878
24/05/2010,194.6571429,158.124,110.28,101.18,97.3544,134.9708
21/05/2010,190.0857143,153.964,108.04,100.244,97.17,134.7902
20/05/2010,179.3714286,146.772,104.946,98.686,96.7476,134.5006
19/05/2010,178.5642857,141.12,103.254,98.172,96.4268,134.2782
18/05/2010,187.0142857,140.56,102.914,98.615,96.746,134.3692
17/05/2010,181.1142857,137.172,102.08,98.138,96.2976,134.3046
14/05/2010,173.0642857,132.744,100.906,97.432,96.2428,134.0794
13/05/2010,171.8214286,127.936,100.478,96.636,96.2016,134.138
12/05/2010,168.2,126.916,99.846,96.145,96.03,134.256
11/05/2010,159.2928571,122.412,97.836,94.742,95.5268,134.083
10/05/2010,142.4142857,111.256,92.188,91.997,94.6628,133.6698
07/05/2010,132.3285714,104.516,89.088,90.199,93.9092,133.3522
06/05/2010,124.8642857,99.744,87.146,89.716,93.512,133.187
05/05/2010,112.7428571,92.144,84.594,88.645,92.9708,132.9904
04/05/2010,99.11428571,86.496,81.558,87.095,92.6016,132.659
30/04/2010,96.37142857,84.88,81.674,87.073,92.8016,132.6588
29/04/2010,96.53571429,85.116,82.022,86.836,92.9936,132.6038
28/04/2010,89.79285714,80.9,79.618,86.483,92.52,132.47
27/04/2010,77.77142857,75.32,77.48,85.726,92.348,132.3314
26/04/2010,78.65,73.448,77.454,85.709,92.5172,132.4532
23/04/2010,80.29285714,72.452,77.46,86.625,92.648,132.4064
22/04/2010,75.4,68.936,76.402,87.089,92.7164,132.312
21/04/2010,75.70714286,68.02,76.59,86.889,93.0412,132.3244
20/04/2010,72.99285714,65.932,78.886,86.75,93.028,132.2534
19/04/2010,67.87142857,63.628,80.092,87.007,93.1384,132.3208
16/04/2010,66.75,62.436,79.3,86.858,93.2104,132.3696
15/04/2010,66.72142857,62.116,80.428,87.269,93.5568,132.4526
14/04/2010,69.27142857,63.12,81.374,87.131,93.856,132.4728
13/04/2010,71.02857143,65.388,82.372,87.222,94.1336,132.5462
12/04/2010,70.51428571,65.268,83.768,87.887,94.2012,132.592
09/04/2010,67.32142857,66.988,83.724,87.483,94.2556,132.644
08/04/2010,65.4,69.068,83.396,87.215,94.3756,132.918
07/04/2010,66.46428571,73.02,84.524,87.632,94.716,133.0836
06/04/2010,63.02857143,72.776,85.814,87.501,94.9792,133.2512
01/04/2010,58.43571429,73.26,87.402,88.088,95.1424,133.3544
31/03/2010,57.36428571,73.12,88.36,88.514,95.3588,133.4706
30/03/2010,57.18571429,73.66,88.772,88.891,96.186,133.4474
29/03/2010,57.67142857,74.548,88.796,89.634,96.7628,133.4956
26/03/2010,60.91428571,77.044,89.646,90.487,97.2972,133.681
25/03/2010,61.42142857,76.62,88.782,90.503,97.6804,133.664
24/03/2010,61.35,78.468,89.046,91.329,97.7196,133.6806
23/03/2010,64.16428571,78.928,89.28,91.457,97.648,133.9914
22/03/2010,68.66428571,78.336,89.4,92.293,97.75,134.3922
19/03/2010,73.66428571,79.64,89.336,92.517,97.9752,134.5358
18/03/2010,77.45,81.46,89.538,93.246,98.5084,134.5992
17/03/2010,81.73571429,82.468,89.51,93.661,98.6144,134.666
16/03/2010,82.87142857,83.868,90.868,94.137,98.9148,134.9088
15/03/2010,85.77857143,85.16,92.01,94.544,99.236,135.2576
12/03/2010,88.37857143,91.84,92.154,94.752,99.5124,135.5058
11/03/2010,91.82857143,96.556,92.234,95.321,99.9272,135.6718
10/03/2010,92.07857143,96.164,92.08,95.511,100.166,135.908
09/03/2010,95.92142857,98.74,92.448,95.647,100.3812,136.5326
08/03/2010,97.5,99.628,92.426,95.924,100.7732,136.746
05/03/2010,94.15,99.356,93.09,95.708,101.3964,136.8436
04/03/2010,96.17857143,102.268,94.316,95.887,101.5652,137.0144
03/03/2010,93.16428571,100.46,94.196,95.122,101.508,137.064
02/03/2010,89.32857143,97.724,93.958,94.465,101.468,137.0794
01/03/2010,85.83571429,96.028,92.794,94.034,101.5516,137.1664
26/02/2010,85.14285714,98.852,92.444,94.697,102.4444,137.2128
25/02/2010,91.61428571,101.544,91.648,94.283,103.1608,137.2588
24/02/2010,99.21428571,103.6,91.806,95.443,103.5416,137.4456
23/02/2010,97.37142857,103.884,91.31,95.93,103.6144,137.5938
22/02/2010,100.8714286,103.044,92.286,96.195,103.6524,137.8654
19/02/2010,101.2428571,102.248,92.696,96.319,103.8408,137.95
18/02/2010,102.0214286,100.944,92.632,96.709,104.1876,138.019
17/02/2010,103.85,99.624,92.472,96.45,104.3756,138.1986
16/02/2010,102.6142857,99.632,91.65,96.392,104.2904,138.2668
15/02/2010,103.2857143,100.464,93.348,96.379,104.5952,138.395
12/02/2010,102.9285714,99.032,93.972,96.031,104.856,138.436
11/02/2010,108.5071429,97.616,93.964,95.903,105.134,138.5416
10/02/2010,115.8,96.552,95.79,95.632,105.3248,138.7966
09/02/2010,118.1071429,97.868,97.776,96.063,105.4064,138.942
08/02/2010,119.2142857,98.86,97.188,96.488,105.3668,138.93
05/02/2010,108.3857143,92.468,94.614,95.359,105.0452,138.8722
04/02/2010,101.9928571,87.912,93.922,94.37,104.7408,138.997
03/02/2010,100.6142857,87.996,94.416,94.242,105.1036,139.0778
02/02/2010,97.5,86.156,94.11,93.832,105.032,139.0428
01/02/2010,97.50714286,85.224,92.888,93.598,105.366,139.1764
29/01/2010,96.12857143,86.824,92.072,93.635,105.5176,139.2942
28/01/2010,90.4,86.364,92.006,93.652,105.5796,139.4314
27/01/2010,88.08571429,87.932,91.242,93.579,105.8248,139.5556
26/01/2010,87.23571429,90.192,91.034,93.493,106.17,140.1128
25/01/2010,89.12142857,89.56,90.74,93.677,106.4864,140.3624
22/01/2010,85.15714286,86.036,89.188,93.268,106.4448,140.1648
21/01/2010,75.40714286,81.752,88.774,92.236,106.742,140.169
20/01/2010,71.2,80.012,88.668,91.701,106.754,140.3156
19/01/2010,69,78.736,89.01,91.241,106.7816,140.6338
18/01/2010,70.71428571,81.528,90.472,91.403,107.0804,141.2494
15/01/2010,70.84285714,83.144,91.328,92.241,107.416,141.7494
14/01/2010,76.80714286,84.32,92.224,93.369,108.1004,142.5032
13/01/2010,80.17142857,85.32,93.612,93.92,108.3184,143.2564
12/01/2010,81.72142857,83.668,93.634,93.633,109.1328,143.401
11/01/2010,84.94285714,86.232,95.186,93.662,110.0868,143.5218
08/01/2010,86.01428571,88.912,95.698,94.569,110.2884,143.9584
07/01/2010,87.82857143,90.312,96.954,94.957,110.5152,144.298
06/01/2010,89.37142857,95.028,97.812,95.702,110.7296,144.348
05/01/2010,86.22142857,97.684,97.406,95.493,110.8168,144.3496
04/01/2010,83.27857143,95.516,97.078,95.257,111.05,144.3974
31/12/2009,88.85,96.76,97.35,95.742,111.3564,144.5682
30/12/2009,93.47857143,99.932,98.408,96.334,111.746,144.6264
29/12/2009,94.05,100.836,98.942,96.461,112.1432,144.8848
24/12/2009,96.00714286,102.064,98.846,96.384,112.3076,145.1404
23/12/2009,94.72857143,100.552,99.422,96.358,112.6984,145.17
22/12/2009,95.07142857,97.32,98.326,96.185,112.6276,145.1256
21/12/2009,94.95,97.648,97.458,95.562,112.4968,144.974
18/12/2009,92.33571429,94.552,96.048,95.522,112.2544,144.849
17/12/2009,95.87142857,91.876,94.972,95.042,112.126,144.7468
16/12/2009,103.6285714,91.92,95.274,95.308,112.368,144.8752
15/12/2009,102.0857143,92.34,96.95,95.155,112.4572,145.0198
14/12/2009,102.2071429,95.796,96.918,95.491,112.6136,145.0656
11/12/2009,106.7714286,97.324,99.08,95.921,112.6792,145.065
10/12/2009,108.4642857,99.284,100.55,95.793,112.8488,145.163
09/12/2009,107.3857143,99.416,100.104,95.522,113.118,145.2208
08/12/2009,101.9285714,99.512,99.942,95.17,113.14,145.3124
07/12/2009,100.0214286,100.128,100.786,94.986,113.3676,145.6502
04/12/2009,102.1857143,101.904,100.428,95.216,114.2908,145.8108
03/12/2009,101.1571429,103.6,101.134,96.089,115.2404,145.858
02/12/2009,95.02142857,104.14,99.41,96.138,115.5404,145.7442
01/12/2009,91.38571429,102.484,98.09,96.055,115.7388,145.7354
30/11/2009,91.45,103.596,97.842,95.778,116.178,145.9024
27/11/2009,90.74285714,100.596,95.474,94.568,116.1696,145.977
26/11/2009,85.57857143,97.128,94.35,93.806,116.4556,145.9026
25/11/2009,90.00714286,98.64,95.788,93.826,116.774,145.9436
24/11/2009,93.59285714,97.94,96.104,93.799,117.1852,146.1166
23/11/2009,92.72857143,96.884,94.818,93.528,117.2512,146.3326
20/11/2009,92.78571429,97.048,94.068,93.791,118.4428,146.6366
19/11/2009,95.72142857,95.628,93.554,93.848,119.7008,146.762
18/11/2009,100.1714286,98.292,94.308,94.248,120.4372,146.9354
17/11/2009,107.25,99.332,95.198,94.512,121.5856,147.3036
16/11/2009,103.5857143,97.268,95.298,94.105,121.9164,147.2976
13/11/2009,108.4857143,97.544,95.916,94.414,122.4324,147.5748
12/11/2009,111.4428571,98.068,95.952,94.652,123.0696,147.7712
11/11/2009,112.9285714,98.628,96.614,95.105,123.4796,148.1076
10/11/2009,113.3357143,101.56,97.348,95.59,123.7852,148.2804
09/11/2009,106.0357143,98.04,95.698,95.079,124.0436,148.2256
06/11/2009,105.9857143,100.836,94.734,94.678,124.7332,148.3188
05/11/2009,104.4714286,101.816,93.472,94.445,124.902,148.2988
04/11/2009,100.6214286,100.792,92.334,94.351,125.0736,148.2632
03/11/2009,99.75,100.372,93.154,94.617,126.0644,148.3724
02/11/2009,98.6,101.444,94.514,94.133,126.2668,148.47
30/10/2009,93.90714286,98.952,94.228,93.371,126.8496,148.4548
29/10/2009,90.34285714,98.668,93.632,93.353,127.4308,148.3604
28/10/2009,84.17857143,94.68,92.138,92.433,127.5852,148.3094
27/10/2009,84.5,93.696,93.44,92.539,128.7256,148.5354
26/10/2009,87.81428571,92.088,92.96,92.482,129.8464,148.654
23/10/2009,86.17857143,90.352,93.592,92.463,130.5224,148.639
22/10/2009,92.2,91.572,93.58,92.777,131.1424,148.592
21/10/2009,95.67857143,92.936,93.436,92.545,132.2588,148.6828
20/10/2009,98.68571429,94.268,94.134,93.181,132.7616,148.9312
19/10/2009,98.95714286,92.752,94.26,92.949,133.5684,148.9518
16/10/2009,100.6357143,91.088,93.98,92.735,133.8492,148.9388
15/10/2009,101.6571429,91.48,93.922,93.258,135.2592,149.0078
14/10/2009,100.8428571,90.324,93.294,93.472,135.85,149.1064
13/10/2009,98.94285714,91.064,94.044,93.732,137.6728,149.3404
12/10/2009,97.20714286,93.328,93.666,94.521,139.1728,149.455
09/10/2009,98.74285714,94.288,94.996,94.582,140.8092,149.5402
08/10/2009,97.66428571,93.836,95.112,95.689,142.0852,149.6872
07/10/2009,100.3285714,94.6,95.342,96.231,144.0684,149.7572
06/10/2009,97.93571429,93.136,93.36,95.455,144.7856,149.6304
05/10/2009,99.3,93.356,94.064,95.616,146.144,149.7654
02/10/2009,91.55,88.632,92.762,95.12,146.9416,149.625
01/10/2009,85.31428571,85.128,91.036,94.299,148.0952,149.5362
30/09/2009,83.99285714,83.876,90.94,94.012,148.3936,149.4712
29/09/2009,81.80714286,85.936,90.398,93.811,148.7176,149.4306
28/09/2009,80.06428571,87.584,89.186,94.016,149.392,149.3628
25/09/2009,83.86428571,89.504,90.004,94.717,150.1888,149.292
24/09/2009,82.52142857,88.596,91.044,95.081,151.3184,149.2628
23/09/2009,82.67142857,89.596,92.866,95.112,151.6752,149.3524
22/09/2009,86.11428571,93.184,94.02,96.099,152.0568,149.4186
21/09/2009,89.68571429,93.832,93.714,96.663,152.3216,149.4486
18/09/2009,91.54285714,96.832,93.662,97.258,152.9392,149.526
17/09/2009,86.95,95.588,93.262,97.527,153.9684,149.48
16/09/2009,81.73571429,93.936,91.864,97.82,155.4344,149.3386
15/09/2009,80.12857143,94,91.494,97.768,156.0584,149.3052
14/09/2009,86.78571429,95.768,92.238,98.43,156.9568,149.4622
11/09/2009,94.37857143,96.872,93.514,99.134,158.3016,149.9548
10/09/2009,98.12857143,96.364,94.142,99.846,159.154,150.0768
09/09/2009,97.75714286,96.264,94.188,100.355,159.4752,150.2824
08/09/2009,96.32142857,97.024,93.826,100.513,159.572,150.4008
07/09/2009,96.95,94.004,92.912,99.967,159.6608,150.3918
04/09/2009,97.92857143,95.704,92.912,100.198,160.0524,150.582
03/09/2009,103.0142857,96.388,93.352,100.748,160.7168,150.792
02/09/2009,102.0928571,96.084,93.596,100.851,161.506,151.0018
01/09/2009,99.36428571,93.584,93.832,101.273,162.0424,151.08
28/08/2009,100.45,94.772,94.46,101.919,162.3304,151.15
27/08/2009,104.2928571,96.892,94.622,102.516,162.3864,151.2868
26/08/2009,106.2857143,96.944,95.418,104.838,162.4192,151.3838
25/08/2009,106.2928571,98.004,96.368,106.106,162.7144,151.4584
24/08/2009,100.25,94.86,96.08,106.179,162.7388,151.4992
21/08/2009,96.92142857,90.788,93.752,106.441,162.7292,151.4878
20/08/2009,91.9,90.504,92.514,105.856,162.7496,151.4012
19/08/2009,95.21428571,93.492,93.074,105.847,163.234,151.5274
18/08/2009,94.8,96.136,92.728,106.013,163.3184,151.5106
17/08/2009,91.29285714,94.856,91.638,105.701,163.0512,151.4418
14/08/2009,89.24285714,93.596,92.004,106.545,163.4016,151.5888
13/08/2009,87.86428571,90.492,91.334,106.079,163.2608,151.5154
12/08/2009,89.27857143,90.936,91.974,106.36,163.324,151.8478
11/08/2009,87.10714286,89.792,91.654,106.828,163.3548,152.2998
10/08/2009,87.27857143,88.988,92.228,106.962,163.4772,152.689
07/08/2009,85.16428571,88.708,91.638,107.367,163.3432,152.7774
06/08/2009,83.51428571,90.156,91.49,107.914,163.5372,152.8778
05/08/2009,87.66428571,91.92,92.594,108.345,163.6588,153.1448
04/08/2009,92.80714286,92.112,93.65,109.362,163.7092,153.7044
03/08/2009,94.73571429,90.628,93.42,110.761,163.9964,153.807
31/07/2009,98.47142857,91.82,95.376,111.193,164.372,154.0948
30/07/2009,94.16428571,90.12,94.168,111.15,164.3116,154.1504
29/07/2009,92.48571429,90.316,96.266,111.649,164.4384,154.2998
28/07/2009,92.9,91.108,97.12,112.174,164.4248,154.3502
27/07/2009,92.59285714,94.08,97.55,114.734,164.814,154.4524
24/07/2009,90.12142857,94.148,97.168,116.587,164.7688,154.5892
23/07/2009,89.67857143,92.352,97.478,117.03,164.5768,154.7158
22/07/2009,94.16428571,93.892,97.562,117.588,164.7976,154.8222
21/07/2009,95.42857143,94.732,97.084,117.466,164.9024,155.1564
20/07/2009,95.34285714,97.3,97.224,118.084,165.2436,155.5576
17/07/2009,96.63571429,96.716,98.846,119.167,165.492,155.779
16/07/2009,94.25,94.524,99.43,119.487,165.7464,155.7822
15/07/2009,89.19285714,92.656,99.118,118.812,166.0584,155.5864
14/07/2009,84.40714286,89.32,97.358,118.676,166.3528,155.4918
13/07/2009,84.6,88.42,98.178,119.099,166.4992,155.4488
10/07/2009,90.10714286,90.412,99.612,120.075,167.0676,155.5932
09/07/2009,94.39285714,92.176,100.854,120.849,167.5284,155.6542
08/07/2009,91.80714286,93.012,101.792,120.822,168.1928,155.5636
07/07/2009,94.42857143,93.516,103.776,120.997,168.51,155.6922
06/07/2009,97.53571429,95.468,104.042,121.507,168.914,155.7994
03/07/2009,100.5071429,94.568,104.622,121.363,169.1124,155.829
02/07/2009,95.22857143,92.824,104.754,121.76,169.1124,155.8192
01/07/2009,92.31428571,93.268,105.55,121.677,169.0568,155.754
30/06/2009,93.77857143,95.188,106.522,122.723,169.2628,155.7214
29/06/2009,92.4,96.212,107.2,123.246,169.7512,155.6984
26/06/2009,92.4,98.932,107.022,123.841,170.0268,155.682
25/06/2009,94.68571429,98.216,107.484,124.527,170.3388,155.6666
24/06/2009,95.80714286,102.216,108.144,125.256,170.5852,155.6594
23/06/2009,96.3,103.132,108.106,125.741,170.7272,155.6042
22/06/2009,91.58571429,101.02,108.714,125.928,170.52,155.4814
19/06/2009,92.47857143,100.188,109.378,127.389,170.544,155.4008
18/06/2009,93.63571429,102.604,110.41,127.873,170.5852,155.3766
17/06/2009,92.25714286,101.232,114.258,128.004,170.87,155.326
16/06/2009,92.81428571,99.436,115.844,128.114,171.0304,155.263
15/06/2009,91.57142857,97.148,116.278,128.259,171.14,155.1642
12/06/2009,95.73571429,100.976,119.13,130.006,171.5036,155.2188
11/06/2009,102.1214286,104.336,119.198,130.619,171.5268,155.2824
10/06/2009,99.12142857,105.58,118.62,132.662,171.5176,155.1892
09/06/2009,107.4357143,105.396,119.298,135.191,171.6136,155.4184
08/06/2009,110.8714286,107.936,119.764,135.333,171.868,155.5696
05/06/2009,109.05,108.812,121.086,135.329,171.8768,155.519
04/06/2009,108.7,109.532,120.824,135.455,172.3032,155.4842
03/06/2009,108.9357143,110.572,120.746,135.562,172.484,155.4708
02/06/2009,108.2071429,114.036,122.002,136.541,172.4592,155.4698
01/06/2009,104.6214286,112.616,121.696,136.535,172.482,155.496
29/05/2009,105.1142857,114.676,123.096,137.212,172.4716,155.66
28/05/2009,109.7857143,116.684,124.338,138.152,172.5872,155.6316
27/05/2009,112.0785714,117.832,124.096,138.088,172.4104,155.479
26/05/2009,112.3357143,117.856,125.074,138.563,172.2536,155.371
22/05/2009,108.8,118.188,128.102,138.674,172.1296,155.3406
21/05/2009,108.4785714,115.112,127.01,137.992,171.9924,155.1692
20/05/2009,113.6071429,116.752,128.132,138.03,172.3116,155.199
19/05/2009,108.8714286,114.072,127.032,137.14,171.916,154.9478
18/05/2009,109.5857143,113.08,127.228,137.052,172.0744,154.827
15/05/2009,114.8285714,116.408,131.918,137.213,172.482,154.7426
14/05/2009,114.6714286,118.568,136.006,137.459,172.6392,154.7086
13/05/2009,115.1928571,118.216,136.582,137.038,172.6768,154.5718
12/05/2009,119.85,127.284,137.614,137.548,172.7952,154.6262
11/05/2009,125.6642857,132.252,137.848,138.731,172.862,154.569
08/05/2009,128.55,135.408,138.944,139.068,173.01,154.4698
07/05/2009,126.4714286,137.284,139.488,139.01,172.7164,154.281
06/05/2009,121.3642857,134.06,139.544,140.796,172.516,154.1816
05/05/2009,119.0714286,131.66,138.506,142.453,172.214,154.1674
01/05/2009,122.9285714,133.2,139.994,144.034,172.42,154.1968
30/04/2009,120.0571429,131.592,140.02,144.203,172.3148,154.0152
29/04/2009,122.6142857,133.36,140.538,144.861,172.3892,153.8858
28/04/2009,124.8357143,132.116,140.844,145.429,172.1648,153.9076
27/04/2009,122.5857143,130.92,139.852,146.437,171.9076,153.8464
24/04/2009,131.8642857,129.968,138.218,146.221,171.6076,153.7106
23/04/2009,139.6857143,130.776,138.972,147.143,171.4788,153.6544
22/04/2009,142.1357143,131.516,138.104,147.289,171.5032,153.516
21/04/2009,146.5714286,131.992,138.766,149.939,171.5288,153.4502
20/04/2009,141.0571429,130.36,137.804,152.629,171.3484,153.2852
17/04/2009,136.9857143,132.292,138.924,153.584,171.0896,153.1338
16/04/2009,135.6071429,138.016,139.292,155.852,170.9588,153.0804
15/04/2009,137.9071429,138.908,140.66,157.175,170.9828,152.995
14/04/2009,143.2642857,139.512,141.57,157.925,171.0324,152.996
09/04/2009,141.0928571,139.992,142.368,158.95,171.4604,152.912
08/04/2009,141.4428571,141.376,143.376,159.541,171.4512,152.8176
07/04/2009,139.0428571,147.428,143.142,159.516,171.5232,152.6038
06/04/2009,136.4714286,153.444,145.4,160.341,171.5664,152.5246
03/04/2009,138.9428571,154.948,145.336,161.95,171.5824,152.462
02/04/2009,128.2571429,147.944,141.75,160.681,170.7088,151.9748
01/04/2009,122.2857143,143.444,140.384,160.411,170.2284,151.6774
31/03/2009,122.9857143,142.48,140.24,162.405,170.0648,151.477
30/03/2009,127.7785714,141.692,140.882,161.969,169.6476,151.205
27/03/2009,130.0214286,145.028,142.04,164.154,169.6416,151.158
26/03/2009,133.0928571,145.352,146.704,165.914,170.3348,151.158
