Date,EWSTDEV_14,EWSTDEV_25,EWSTDEV_50,EWSTDEV_100,EWSTDEV_250,EWSTDEV_500
2011-07-05,120.035837247,113.197865457,114.713432186,144.341292168,337.950547626,529.048792072
2011-07-04,106.736378795,104.915106055,112.580303862,144.30457986,338.423914264,529.301288725
2011-07-01,89.3914051765,97.2036802553,111.498408031,144.734669392,339.058171753,529.642663224
2011-06-30,71.3499349572,92.6453048945,112.049975706,145.757192586,339.922154331,530.118249225
2011-06-29,67.4717731871,94.9016310207,114.297870654,147.21529139,341.125257659,530.82822486
2011-06-28,72.3422455265,98.4311010255,115.45153862,148.011585495,342.483423723,531.71341336
2011-06-27,76.4895966314,99.9839014394,114.82475831,148.026941723,343.852836899,532.66501507
2011-06-24,77.8803630201,99.1533875535,112.581219364,147.429473431,345.210907941,533.647736874
2011-06-23,73.4607850658,94.6074995705,108.210180043,146.113187408,346.545117523,534.656097548
2011-06-22,78.7730060746,97.3148453681,108.615275384,146.801361553,347.921378083,535.535666802
2011-06-21,84.5020983856,100.079169934,108.97462484,147.502593384,349.301164008,536.4118558
2011-06-20,81.6927332429,95.5359935772,104.559052585,146.481852204,350.676740246,537.404192676
2011-06-17,79.7576008893,91.6759026011,100.802878229,145.884725428,352.075148485,538.372470795
2011-06-16,70.2722000322,83.2888094004,94.8940720307,144.768073365,353.466859133,539.361516718
2011-06-15,65.1428749811,78.250270786,91.2826717896,144.59648953,354.883510691,540.294471785
2011-06-14,67.4930435888,78.358460423,90.7113110615,145.42550882,356.26106712,541.124870992
2011-06-13,64.1470725444,74.6034048309,88.1956395171,145.778697205,357.676107112,542.009417396
2011-06-10,54.4518046068,67.7076363577,84.5542834494,145.94954962,359.101894968,542.907506567
2011-06-09,57.5238440688,69.0695141648,85.2204642489,147.255717628,360.387454542,543.624816924
2011-06-08,52.7430375036,65.6036877243,83.6542805321,148.09177685,361.776227087,544.443964201
2011-06-07,54.979885864,66.588955143,84.3221523037,149.455408667,363.04698395,545.140132352
2011-06-06,56.7440433524,67.2427103754,84.8796157529,150.820399442,364.324535059,545.838415464
2011-06-03,56.7104816167,66.87069041,85.0547358163,152.139480268,365.627372381,546.554996356
2011-06-02,53.694464785,65.1424014464,84.8032988463,153.409722869,366.951736328,547.287059716
2011-06-01,57.6715071407,67.7631211003,86.4804982724,154.931559236,368.005695005,547.80745684
2011-05-31,55.8536430282,68.7029763327,87.6532989706,156.076184032,368.752506206,548.1318627
2011-05-27,59.2571297426,71.4824023808,89.4242237524,157.587571073,369.754194003,548.614294315
2011-05-26,62.191122188,72.8087630674,90.437354154,159.121689031,370.982774457,549.255483752
2011-05-25,63.6643214406,73.1325865193,91.0789000416,160.622542253,372.248178164,549.922683042
2011-05-24,62.2640328191,71.8849159522,91.2065477665,162.067273865,373.550851751,550.617292644
2011-05-23,51.9586616213,66.7103375996,90.1313430575,163.339708691,374.915646787,551.363689499
2011-05-20,55.8006820549,69.3749706266,91.9483880657,164.900937517,375.877163654,551.80553694
2011-05-19,59.9115553,72.2026856387,93.803824397,166.43789544,376.798177904,552.21989168
2011-05-18,63.3049834114,74.3864069992,95.509771363,168.101113122,377.86754089,552.729653849
2011-05-17,55.2128039307,71.2220572631,95.5404518722,169.640298731,379.166692075,553.406672825
2011-05-16,56.0510648126,72.7859672416,97.2189649155,171.336695159,380.235375636,553.910645703
2011-05-13,56.2622568377,74.3450250122,98.9474727557,173.046399777,381.29260657,554.404771785
2011-05-12,58.0851464191,76.7268712798,100.896637864,174.718347328,382.25847359,554.836918665
2011-05-11,62.0850116767,79.8446119904,102.88895549,176.224004838,383.05819874,555.163979968
2011-05-10,65.7890250407,82.3468400351,104.27356393,177.297364201,383.591124498,555.33402616
2011-05-09,67.9254211667,85.0308740093,106.333311484,179.00597039,384.549284927,555.758665131
2011-05-06,72.5090664785,88.4916457116,108.417276034,180.52146312,385.321734755,556.066992737
2011-05-05,70.403164507,90.2078293768,110.331158959,182.322844035,386.377474101,556.552761882
2011-05-04,74.7560412199,93.8870855559,112.445806463,183.800883306,387.096133381,556.826385459
2011-05-03,75.0974466281,93.4039914039,111.814112873,183.841906448,387.117254611,556.713106105
2011-04-28,75.895598948,93.3321019912,111.516944703,184.06761999,387.216985201,556.643896167
2011-04-27,75.4738245344,92.7234697497,111.068942893,184.264124135,387.307367933,556.571936459
2011-04-26,72.6058918547,91.1401154182,110.314023,184.372996075,387.365363389,556.485139497
2011-04-21,75.3594726291,92.9324036553,111.338299675,185.295866855,387.779678337,556.592820697
2011-04-20,77.0354731814,94.2333622645,112.165910604,186.135411895,388.150548493,556.677440836
2011-04-19,79.1489518436,97.071491079,114.205451018,187.996244037,389.228448378,557.183045981
2011-04-18,75.4696725326,98.3214637493,115.783490813,189.87642482,390.416992191,557.762477158
2011-04-15,80.6842641693,101.553798639,117.469957633,191.102761034,390.944255649,557.93077952
2011-04-14,86.5527885891,105.624524808,119.679141875,192.658523353,391.660173904,558.207923303
2011-04-13,91.8410557013,108.396316821,121.026758331,193.685233253,392.065999025,558.308654276
2011-04-12,98.6174451018,112.658460348,123.254238162,195.22676234,392.754757196,558.570464617
2011-04-11,100.192862596,112.431171557,123.037191132,195.520048005,392.811813412,558.48433888
2011-04-08,99.6329271005,111.086878474,122.472199967,195.704220029,392.825596578,558.378102282
2011-04-07,103.673161555,112.816702229,123.546439768,196.651867161,393.181678544,558.457384044
2011-04-06,101.931073567,111.256073043,123.255254932,197.011591909,393.26824829,558.393570763
2011-04-05,102.895879554,111.718839015,124.075004733,197.888842741,393.588053502,558.456789119
2011-04-04,99.8685961533,110.573529287,124.418376126,198.5771046,393.817117326,558.472654835
2011-04-01,94.0229116239,109.030659959,124.869340841,199.339929855,394.078900965,558.507963487
2011-03-31,99.5555139983,113.080942677,127.359583777,201.178789562,394.965666808,558.898889854
2011-03-30,100.604961755,115.584978239,129.454155472,202.719603523,395.618548797,559.151350195
2011-03-29,102.223588197,118.759924371,131.809945822,204.408260555,396.357967175,559.453892537
2011-03-28,105.967865254,122.976043513,134.441617704,206.299339056,397.244406588,559.843476216
2011-03-25,109.340437531,127.393022138,137.139213829,208.225007057,398.144437677,560.240466076
2011-03-24,114.032224561,132.38363335,139.899084982,210.254784459,399.140704331,560.695928688
2011-03-23,122.444286625,136.681807413,141.409613184,212.254136417,400.481237583,561.385295705
2011-03-22,130.308036045,139.304288977,141.72342159,214.059176455,401.920734017,562.152125957
2011-03-21,139.559987467,142.952391484,142.705716474,216.033905954,403.297705442,562.863098983
2011-03-18,144.181019447,141.274667125,140.484954032,217.404322642,404.840339788,563.722187136
2011-03-17,144.147794017,135.466355105,136.303278561,218.462932662,406.421387468,564.622655624
2011-03-16,112.303673973,107.386512411,122.238314016,217.582390994,408.039675558,565.666316889
2011-03-15,88.3975200667,87.2896068768,114.684724002,218.507159888,409.634564406,566.569949702
2011-03-14,72.7249788528,74.7649637892,111.794853865,220.347689877,411.070897838,567.306845156
2011-03-11,61.7074834724,66.8418528966,111.302864948,222.503957996,412.329350035,567.904995184
2011-03-10,45.416862429,58.1588163303,111.301707551,224.722600848,413.519840756,568.453651272
2011-03-09,45.74796557,58.9585243671,113.463300983,226.745739453,414.232603186,568.70285419
2011-03-08,48.997685453,61.2605902353,115.714213173,228.470106991,414.691378924,568.807286842
2011-03-07,52.4170331569,63.6239003986,118.013473772,230.20360154,415.140833454,568.90764466
2011-03-04,56.2846373318,66.2203720247,120.218717936,231.754796522,415.456090158,568.935164812
2011-03-03,59.9361031581,68.7501734108,122.250436727,233.112489894,415.642301718,568.894543368
2011-03-02,57.5584165371,68.156949707,124.442157362,235.291397784,416.416903102,569.18557046
2011-03-01,56.7762062752,68.7897816805,126.881563959,237.354851122,417.053775823,569.39660639
2011-02-28,60.8737765037,71.5870342992,129.22997196,238.857049235,417.274041634,569.377246216
2011-02-25,65.3767743048,74.5062238387,131.51618952,240.251574889,417.417526685,569.319023259
2011-02-24,60.4947305359,73.8801224517,133.984790703,242.425880982,418.103892711,569.563268753
2011-02-23,51.4611121121,72.8956818146,136.528523371,244.591326634,418.756820341,569.788648889
2011-02-22,53.2321856182,75.7387956979,139.047976162,246.043428445,418.881020302,569.723895095
2011-02-21,56.3675166208,78.8296174077,141.331842703,247.224278606,418.837177404,569.573404971
2011-02-18,57.9194253436,79.296446116,141.68358651,247.156813147,418.157989078,569.102655621
2011-02-17,58.1134263744,78.9221244724,141.65769384,246.889474859,417.391319519,568.595470105
2011-02-16,57.3076495587,78.0762818751,141.478346322,246.549299865,416.598110748,568.082719716
2011-02-15,61.0029623379,80.1889701814,142.835705949,247.059640678,416.211529577,567.780313205
2011-02-14,62.6487635965,80.729813969,143.319371485,247.051075156,415.575150815,567.358619598
2011-02-11,63.1167048287,80.5874800173,143.50842847,246.881359208,414.868435448,566.909111498
2011-02-10,67.2166252312,82.8825218777,144.993214648,247.445400612,414.515684387,566.642758256
2011-02-09,68.1551962593,82.9578130603,145.288836437,247.308102872,413.827333578,566.215372949
2011-02-08,58.5641891088,77.8472499945,143.541678333,246.159948166,412.700953388,565.583175796
2011-02-07,53.1129018789,75.9014999055,143.301398654,245.786112027,411.927627709,565.130903835
2011-02-04,54.6700715089,77.6368955926,144.773657278,246.364907431,411.608312055,564.909441006
2011-02-03,57.294380153,79.9704254869,146.564003971,247.124116222,411.377719257,564.73762067
2011-02-02,57.4989430249,81.351232371,147.825502152,247.524519108,410.96596608,564.480825094
2011-02-01,61.3069658212,84.4330852686,150.095980801,248.576066341,410.884441322,564.394403032
2011-01-31,57.922987557,85.1816187481,153.068686231,250.701636075,411.475583663,564.662733604
2011-01-28,55.3810198968,86.843261196,156.159974349,252.676077742,411.93010034,564.858781757
2011-01-27,59.4343348751,90.2027100381,158.44962064,253.567200069,411.72118912,564.71634451
2011-01-26,63.6722075928,93.5842227325,160.633856788,254.336799945,411.444833601,564.545448617
2011-01-25,66.4197908608,97.1296565283,163.672566151,255.829728384,411.561481723,564.576770858
2011-01-24,70.9197763423,101.09573146,166.394401848,256.92467221,411.442250664,564.492766551
2011-01-21,70.4265051051,104.237681239,169.690492582,258.630821396,411.671869548,564.589527637
2011-01-20,60.454872211,105.782881618,173.116396874,260.632653207,412.086296092,564.784939117
2011-01-19,64.5992709588,109.905566903,175.306601959,261.094559854,411.602530808,564.532483925
2011-01-18,64.3656110197,110.091876094,174.599512059,259.718862971,410.27811935,563.889281105
2011-01-17,69.1396404628,113.91204563,176.254248625,259.773121351,409.616465867,563.568337063
2011-01-14,73.9319553121,117.129489631,177.262059586,259.374881005,408.750018475,563.15827353
2011-01-13,77.5025671714,119.00482551,177.240251652,258.336039848,407.609419708,562.629402697
2011-01-12,77.1498539496,118.294921033,175.656033687,256.426776359,406.118885663,561.950792539
2011-01-11,80.2624747046,119.719901026,175.323221433,255.241378798,404.961665042,561.436967278
2011-01-10,86.2142635105,123.840027836,176.858608006,255.196515749,404.329479456,561.176666502
2011-01-07,91.9271191495,126.758425852,177.279495505,254.422803583,403.377651636,560.775839021
2011-01-06,94.7592320317,126.954455716,175.867671646,252.600472882,401.999484708,560.190839362
2011-01-05,92.5698875153,123.787691062,172.612225118,249.846701967,400.279048748,559.465409157
2011-01-04,92.6129554949,122.121907388,170.312918388,247.666063363,398.827187231,558.87357338
2010-12-31,99.2849245642,126.695560012,172.211075192,247.962686266,398.461987375,558.787211826
2010-12-30,104.198853087,127.813041775,171.374887017,246.573385839,397.368023689,558.374874033
2010-12-29,105.660244777,125.962493947,168.80874336,244.292176207,395.942497627,557.825942134
2010-12-24,102.905485779,121.15116299,164.816516384,241.370678566,394.308841151,557.198624404
2010-12-23,98.6601812056,115.569866472,160.741217875,238.524365427,392.750425198,556.618065892
2010-12-22,92.2257633856,109.008149951,156.569520508,235.75286414,391.265883732,556.083096332
2010-12-21,87.2694379072,103.904455427,153.488595865,233.619452463,390.065043791,555.684292385
2010-12-20,89.2299812655,103.523974344,152.93754491,232.82569672,389.421517353,555.541486371
2010-12-17,92.5810393388,104.065620144,152.934465346,232.345602009,388.923668097,555.471393526
2010-12-16,93.9708415655,103.145352839,152.254208634,231.521345795,388.29989908,555.352516865
2010-12-15,93.5072882356,101.088145753,151.169798169,230.52019245,387.624118993,555.218565254
2010-12-14,88.4155172732,96.5281220848,149.205509964,229.127164403,386.816793279,555.035299426
2010-12-13,85.0909443003,93.7137287824,148.293798181,228.310486453,386.258981615,554.969831606
2010-12-10,86.8341138086,94.3148545249,149.056567587,228.405745258,386.091808841,555.08469109
2010-12-09,88.0366071347,94.8104410676,149.841753279,228.513432793,385.938034299,555.210972683
2010-12-08,89.7247376247,95.8401029236,150.941236111,228.799416826,385.868677186,555.380380081
2010-12-07,87.5197550591,95.236779956,151.409944958,228.727298366,385.654172219,555.490187257
2010-12-06,88.9328042499,96.9460270259,152.986813832,229.297745374,385.725596228,555.733231486
2010-12-03,92.2975362417,99.8009163238,155.141928616,230.228630425,385.965578002,556.056934494
2010-12-02,91.6452521252,101.337547871,156.68919082,230.740025909,386.014554668,556.297966392
2010-12-01,98.0244465267,104.688349388,159.835193812,232.774101663,386.875251989,556.922287556
2010-11-30,87.4981041741,97.6997800925,160.953477035,235.067804182,388.209383799,557.801999635
2010-11-29,73.9392312782,90.9687511684,162.650701026,237.425771429,389.472230403,558.638172451
2010-11-26,77.5029370569,93.6620064537,165.934991971,239.317529789,390.179525693,559.187044558
2010-11-25,82.93020315,97.3047076657,169.140521401,240.890743158,390.686972277,559.64296971
2010-11-24,85.1895364784,99.4785925407,172.553147444,242.882780065,391.4412731,560.218306744
2010-11-23,67.3165659936,94.0219655459,175.221616946,245.293622164,392.569713424,560.983129235
2010-11-22,65.9735083017,96.3586367177,178.738804268,247.088475343,393.168275653,561.485858082
2010-11-19,69.8009646122,100.251824488,181.834499607,248.208784135,393.395183633,561.819875093
2010-11-18,74.9716415144,104.063561716,184.239305812,248.687596753,393.318893898,562.022826058
2010-11-17,74.3630373585,107.329387983,187.83645679,250.270008912,393.788883982,562.475939234
2010-11-16,69.0392084825,110.085926986,191.567967964,251.965611728,394.315771515,562.957991418
2010-11-15,73.1834532275,112.632641355,192.514025223,251.232932487,393.714144153,562.945974868
2010-11-12,78.5128581876,116.171233731,194.065688676,250.88405011,393.290749546,563.018033834
2010-11-11,83.4410455504,118.794896336,194.828950866,249.987705088,392.659737925,563.00931532
2010-11-10,88.3900072021,121.105896524,195.289865335,248.887315014,391.970437602,562.98453705
2010-11-09,85.2953588798,117.924678242,192.720356558,245.995988224,390.631930234,562.70052692
2010-11-08,83.5935441222,115.807555836,190.814375694,243.544650925,389.504547338,562.515393432
2010-11-05,71.7589351868,108.892360067,186.863900671,240.023650789,388.042039561,562.206007745
2010-11-04,51.9191266688,100.598458656,182.77147232,236.540562092,386.654862837,561.94050497
2010-11-03,52.8560397834,102.289645977,183.528114017,235.896639397,386.346539564,562.126583121
2010-11-02,51.4228084513,103.050328302,183.735583993,234.912046351,385.929797887,562.274621498
2010-11-01,55.2213866306,106.780305321,185.831444948,235.154568756,386.011906547,562.637076969
2010-10-29,58.9421621569,111.022128779,188.355271409,235.680188966,386.22043087,563.057609661
2010-10-28,62.974571656,115.380013987,190.778922661,236.090375964,386.388425096,563.465210138
2010-10-27,64.3049141611,120.061231762,193.85698204,236.9851634,386.769348023,563.96737128
2010-10-26,69.055977709,123.997939927,195.374601653,236.667888569,386.66254205,564.268815088
2010-10-25,71.2365412867,125.471105901,195.022048823,235.149762482,386.131037772,564.40334305
2010-10-22,74.0209228131,127.204344007,194.760375596,233.71008803,385.659731822,564.570076834
2010-10-21,73.9024793171,127.127992333,193.360092701,231.621256437,384.994932339,564.667320137
2010-10-20,76.3809413409,128.55085529,192.825201076,230.090708219,384.561654012,564.865382719
2010-10-19,80.7687582998,131.158760117,192.982280763,229.008082923,384.316224487,565.145936748
2010-10-18,80.2778546443,130.443860655,191.019404001,226.705668734,383.68564259,565.280479982
2010-10-15,83.5108908415,131.97848902,190.393008764,225.240760859,383.375908858,565.549986085
2010-10-14,82.6686399869,130.895102935,188.170929542,222.911236157,382.815107576,565.72780191
2010-10-13,74.2580741729,126.248802495,184.132005228,219.686963102,382.018264616,565.822407901
2010-10-12,77.2082583891,128.003784527,183.793922251,218.619983422,381.959518462,566.213879048
2010-10-11,78.1828903697,128.436349041,182.592967749,217.108594652,381.783850149,566.56509226
2010-10-08,79.9555968297,129.304882989,181.63760056,215.796658505,381.70388239,566.959953283
2010-10-07,79.8851492118,129.078524391,180.0195227,214.184327095,381.559466159,567.335477702
2010-10-06,73.3555208978,125.831216822,176.797221245,211.813010408,381.218518362,567.641247429
2010-10-05,71.9341335312,125.545882148,175.325711247,210.475961242,381.232563302,568.091055766
2010-10-04,77.1909010834,129.635288236,176.720131125,210.782704829,381.799906104,568.763974879
2010-10-01,80.5734834927,131.800389928,176.584094325,210.244523172,382.103731218,569.335365137
2010-09-30,86.4611041814,135.998432609,177.847237475,210.523989796,382.691019253,570.022831202
2010-09-29,91.9253184785,139.198898061,178.195344498,210.311661349,383.130564036,570.654606165
2010-09-28,96.8762445735,141.619494347,177.900156373,209.795832984,383.492235449,571.259361721
2010-09-27,102.132209397,143.97023598,177.486854632,209.275381227,383.872737362,571.875298774
2010-09-24,104.438650323,143.901068227,175.481149281,208.016439375,384.053876383,572.417963656
2010-09-23,110.873860065,146.774581885,175.394348031,207.817871932,384.578617628,573.098221127
2010-09-22,117.093708269,148.98907575,174.783791314,207.415084403,385.05863972,573.764262331
2010-09-21,120.711774303,148.734113381,172.567943559,206.315925657,385.354986988,574.362929036
2010-09-20,118.843344243,144.538903353,168.150265235,204.337281834,385.434115459,574.883280771
2010-09-17,126.04470868,147.037464805,167.956976313,204.451627593,386.140925232,575.649239152
2010-09-16,130.33638981,146.590461747,165.905372631,203.798369779,386.639500301,576.337145211
2010-09-15,131.212530606,143.33763311,162.368488586,202.632792034,387.018472719,576.982818674
2010-09-14,126.909919732,136.510650299,157.216004374,200.985236047,387.296523191,577.594275702
2010-09-13,117.011099926,126.533062274,151.058241499,199.191104846,387.569989635,578.208402456
2010-09-10,113.601465537,121.499670942,148.004849005,198.823991009,388.252871966,578.981872191
2010-09-09,106.849145203,114.896409722,144.690677194,198.51658609,388.970316621,579.771279208
2010-09-08,107.265294283,113.438696833,144.182423452,199.334414884,390.018997012,580.691901963
2010-09-07,108.814020371,112.93965949,144.323610456,200.440131879,391.161441689,581.651211508
2010-09-06,102.07462817,107.862928112,142.75723641,201.041023978,392.160971216,582.554954559
2010-09-03,91.0904268817,101.820740061,141.314512671,201.780698032,393.209619639,583.4795156
2010-09-02,86.1658296384,100.350607927,142.001955976,203.253408511,394.488442891,584.497663917
2010-09-01,76.8680428486,98.2181189134,142.701975052,204.770832563,395.784505713,585.523462342
2010-08-31,82.5695226249,102.153065411,145.551938518,206.761051031,397.363334734,586.68136902
2010-08-27,88.1344346512,105.716840378,148.271597666,208.653965027,398.955838648,587.850079908
2010-08-26,89.5305472108,106.904018024,150.207980796,210.17699999,400.537002449,589.026892843
2010-08-25,78.8519890433,102.9690618,150.632565739,211.091548332,402.063015308,590.197333253
2010-08-24,72.4400013705,102.383932279,152.406974819,212.59031962,403.656046231,591.378844955
2010-08-23,75.8321044993,106.031559136,155.427544689,214.661515835,405.261278725,592.543997505
2010-08-20,72.6842471749,107.851765015,158.06747115,216.535739915,406.885446248,593.726077002
2010-08-19,69.4414052392,110.359957327,160.962859096,218.52654773,408.514752194,594.905808459
2010-08-18,74.5472114303,114.745448272,163.98555376,220.687274225,410.04528317,596.027655635
2010-08-17,78.2355946804,117.742908291,166.234278244,222.639785409,411.46014281,597.097591004
2010-08-16,83.2273179066,122.54882529,169.538957664,224.877044147,413.047692061,598.246412685
2010-08-13,88.3390382929,127.549356665,172.910705295,227.136942134,414.641938708,599.397803825
2010-08-12,92.8097035076,132.702647947,176.38554387,229.417578624,416.255430447,600.558276285
2010-08-11,94.5483972037,137.727949284,179.941799483,231.688356964,417.899365925,601.734613227
2010-08-10,99.8059453667,140.563495208,181.82034899,233.553048263,419.255222944,602.778184794
2010-08-09,100.962276268,140.520288523,182.461997995,235.057770968,420.480894015,603.768826526
2010-08-06,108.101156734,144.792427037,185.210205049,237.245344485,421.975428677,604.872654455
2010-08-05,113.587934722,147.178284492,187.111175105,239.215189382,423.372103123,605.934786291
2010-08-04,116.451167458,147.532107914,188.259392594,240.999056356,424.697822701,606.967983795
2010-08-03,116.180159884,145.935904777,188.846370435,242.668245751,425.984088768,607.985816942
2010-08-02,112.631127748,142.740680499,189.16197258,244.321943391,427.267674026,609.003462458
2010-07-30,120.937216611,147.863099799,192.75583146,246.777500175,428.92830556,610.184467789
2010-07-29,126.957459669,150.430227937,195.493032948,249.127043784,430.486771395,611.317437995
2010-07-28,132.025650056,152.157573786,198.071547593,251.46802626,432.035101253,612.445853138
2010-07-27,129.054024555,148.94584903,199.229736379,253.501083468,433.448603043,613.517366468
2010-07-26,124.14077464,145.350089828,200.696078411,255.662427396,434.912285237,614.610197345
2010-07-23,121.493208913,143.850915201,203.153359289,258.081304755,436.488061291,615.750913318
2010-07-22,113.774809152,140.732892169,205.515636323,260.513806299,438.06505049,616.892052639
2010-07-21,117.958855032,144.232448458,209.534943819,263.086734613,439.807169786,618.111548841
2010-07-20,126.599579657,150.034439476,213.629349905,265.262759811,441.557871403,619.348902703
2010-07-19,135.639198306,155.945648307,217.857042353,267.518523095,443.320612714,620.588812319
2010-07-16,144.848743941,161.864558883,222.21745242,269.86479463,445.094707762,621.830632898
2010-07-15,150.303670929,165.992077026,226.618282568,272.503070787,446.867641321,623.061439723
2010-07-14,148.143064546,167.101659971,230.689812122,275.241541975,448.604700906,624.270839077
2010-07-13,136.712965675,165.714223798,234.538488092,278.000056264,450.320775988,625.46917369
2010-07-12,138.024804003,170.515959965,239.274577287,280.501943165,452.125137846,626.71966923
2010-07-09,141.737909943,176.575883259,243.971933563,282.751316626,453.921600796,627.973975311
2010-07-08,147.264465933,183.44836632,248.498203773,284.724574775,455.697835418,629.22645044
2010-07-07,158.058799645,190.334035068,251.305168254,285.358380981,457.295122518,630.432792933
2010-07-06,169.234939081,195.598825222,252.392065419,284.909891434,458.73149777,631.592129381
2010-07-05,165.442060403,188.645325631,246.000683488,280.384357062,459.459739608,632.527141744
2010-07-02,158.295024247,179.954259697,239.136753618,275.874645124,460.264857714,633.491163538
2010-07-01,132.301214196,161.543406615,228.336700633,269.728164983,460.852724791,634.388374428
2010-06-30,119.809055827,153.188780614,223.247066738,266.747044112,462.059393634,635.487508138
2010-06-29,92.6414475294,140.22006509,216.797010991,263.349878653,463.249334578,636.583762881
2010-06-28,92.4918492239,141.711089792,217.495053566,263.624588831,464.980606331,637.838302965
2010-06-25,84.0461373849,140.342641138,216.849166567,263.286178904,466.65885525,639.080580528
2010-06-24,81.6554677493,142.290259868,217.964023219,263.892785957,468.453401062,640.351633092
2010-06-23,86.9624588194,147.592524103,221.145486105,265.610917253,470.328736695,641.631430621
2010-06-22,92.0910446756,153.445342707,225.386674729,267.969535199,472.190436293,642.887718539
2010-06-21,90.4658932508,157.962357555,229.940304439,270.602877445,473.98927388,644.106817353
2010-06-18,93.6817732932,164.042665335,234.383918201,273.02538034,475.861109767,645.365271078
2010-06-17,95.7029473741,170.255247718,238.930867262,275.48348519,477.736993481,646.62409283
2010-06-16,98.5828445781,176.971644551,243.401684543,277.841915057,479.634423184,647.894744932
2010-06-15,102.861927892,184.157531329,247.676253658,280.037310623,481.551299578,649.177516487
2010-06-14,108.193051027,191.676479868,251.735974606,282.077149717,483.480515686,650.468634894
2010-06-11,115.813357118,199.134657094,254.988871772,283.643686927,485.411687649,651.77024015
2010-06-10,124.387978352,206.040450312,257.304066937,284.715531605,487.327696643,653.074217813
2010-06-09,131.806926674,210.99093712,257.797087081,284.891343557,489.186698991,654.369291526
2010-06-08,132.602298194,211.546929553,255.246397469,283.671921202,490.921923806,655.634027514
2010-06-07,136.710765031,214.067655605,253.96422109,283.218404866,492.759774132,656.926512809
2010-06-04,145.169110442,219.414974996,254.577752551,283.778119112,494.694898918,658.23985825
2010-06-03,155.594359817,227.786974284,257.670003678,285.572958185,496.6758579,659.546426829
2010-06-02,166.60333067,234.380337974,258.77481089,286.468569218,498.650151154,660.866838244
2010-06-01,178.663096559,241.412095869,260.023228042,287.499658184,500.639787103,662.189381229
2010-05-28,191.91035571,249.413403121,261.873076204,288.865693332,502.645789202,663.510668155
2010-05-27,206.140483073,257.742097391,263.731875734,290.290945969,504.660385308,664.832856452
2010-05-26,211.781653927,255.819102141,257.864157048,288.474310804,506.481416219,666.126106105
2010-05-25,195.908074065,239.297365689,243.319120476,283.442518804,507.983135131,667.32719587
2010-05-24,194.999999083,233.093428613,235.816181381,281.823834647,509.883536526,668.6431605
2010-05-21,187.130611412,222.336509212,226.146162391,279.799609635,511.775560646,669.958207532
2010-05-20,171.837316807,207.665544125,215.142213889,277.795633861,513.694909934,671.280872419
2010-05-19,164.091935451,198.692587572,208.292142165,277.605655712,515.737636198,672.624674536
2010-05-18,172.819971414,201.31229979,208.452211291,279.66694411,517.721077208,673.899411036
2010-05-17,176.054149415,199.274903702,206.157841516,281.180288808,519.768578703,675.211868731
2010-05-14,176.553558388,195.231020004,203.20663521,282.668666909,521.823579316,676.526465505
2010-05-13,189.546572828,201.714494855,206.21941381,285.487339959,523.500333269,677.643018076
2010-05-12,201.623771984,205.772616819,207.864702202,288.152566797,525.339719853,678.83739609
2010-05-11,209.874248302,205.609241388,207.458113059,290.482597,527.30444079,680.094492567
2010-05-10,221.992286272,208.325109196,208.770936375,293.200586613,529.142505333,681.286556799
2010-05-07,179.721126724,171.637822403,192.70948253,292.057201548,531.222574082,682.648816662
2010-05-06,149.048021225,146.609951792,185.206797488,293.439595152,533.32036257,683.977226427
2010-05-05,118.660598762,125.864419173,181.657804585,295.764614729,535.297402563,685.234453179
2010-05-04,85.1316823847,108.996728944,180.995154419,298.580346016,537.0911037,686.399884678
2010-04-30,76.8609235201,107.581981731,184.251361726,301.397003503,538.269903271,687.285367525
2010-04-29,76.9213676756,110.24141471,187.97289475,303.767699085,539.057196024,688.002403929
2010-04-28,67.4306909858,110.577273843,191.684081319,306.406510468,540.021831218,688.800323212
2010-04-27,54.2630906459,111.606468507,195.540699041,308.921449581,540.869156076,689.550916939
2010-04-26,57.735265818,115.225347232,197.462239621,309.366399346,540.579348147,689.823964739
2010-04-23,61.9172649766,119.734043798,200.10045659,310.262299838,540.5028897,690.195766267
2010-04-22,60.0310678521,124.214303787,203.776699174,311.988389012,540.846258345,690.751586055
2010-04-21,63.9132134773,129.121333108,206.420925382,312.770262157,540.70448731,691.111831916
2010-04-20,66.8741108471,132.011513294,207.108940689,312.264766341,539.990475379,691.245606286
2010-04-19,71.61648142,136.99819492,209.40368531,312.748762223,539.723785386,691.574523738
2010-04-16,76.9277194325,141.664410804,211.122488785,312.816937966,539.274699325,691.838736559
2010-04-15,75.081607532,141.36124049,209.337529815,310.870631865,538.004797973,691.782160846
2010-04-14,75.7337446123,142.456549056,208.365627159,309.40236402,536.954922132,691.829436611
